id,ids,name,syn
ICD10:A25.1,"[""""""ICD10:A25.1""""""]",Streptobacillosis,"['''Haverhill fever''','''Epidemic arthritic erythema''','''Streptobacillosis''','''Streptobacillary rat-bite fever''']"
ICD10:A25.9,"[""""""ICD10:A25.9""""""]","Rat-bite fever, unspecified","['''Rat-bite fever, unspecified''']"
ICD10:A26,"[""""""ICD10:A26""""""]",Erysipeloid,['''Erysipeloid''']
ICD10:A26.0,"[""""""ICD10:A26.0""""""]",Cutaneous erysipeloid,"['''Erythema migrans''','''Cutaneous erysipeloid''']"
ICD10:A26.7,"[""""""ICD10:A26.7""""""]",Erysipelothrix sepsis,['''Erysipelothrix sepsis''']
ICD10:A26.8,"[""""""ICD10:A26.8""""""]",Other forms of erysipeloid,['''Other forms of erysipeloid''']
ICD10:A26.9,"[""""""ICD10:A26.9""""""]","Erysipeloid, unspecified","['''Erysipeloid, unspecified''']"
ICD10:A27,"[""""""ICD10:A27""""""]",Leptospirosis,['''Leptospirosis''']
ICD10:A27.0,"[""""""ICD10:A27.0""""""]",Leptospirosis icterohaemorrhagica,"['''Leptospirosis icterohaemorrhagica''','''Leptospirosis due to Leptospira interrogans serovar icterohaemorrhagiae''']"
ICD10:A27.8,"[""""""ICD10:A27.8""""""]",Other forms of leptospirosis,['''Other forms of leptospirosis''']
ICD10:A27.9,"[""""""ICD10:A27.9""""""]","Leptospirosis, unspecified","['''Leptospirosis, unspecified''']"
ICD10:A28,"[""""""ICD10:A28""""""]","Other zoonotic bacterial diseases, not elsewhere classified","['''Other zoonotic bacterial diseases, not elsewhere classified''']"
ICD10:A28.0,"[""""""ICD10:A28.0""""""]",Pasteurellosis,['''Pasteurellosis''']
ICD10:A28.1,"[""""""ICD10:A28.1""""""]",Cat-scratch disease,"['''Cat-scratch disease''','''Cat-scratch fever''']"
ICD10:A28.2,"[""""""ICD10:A28.2""""""]",Extraintestinal yersiniosis,"['''Extraintestinal yersiniosis''','''plagueA20.-''','''enteritis due to Yersinia enterocoliticaA04.6''']"
ICD10:A28.8,"[""""""ICD10:A28.8""""""]","Other specified zoonotic bacterial diseases, not elsewhere classified","['''Other specified zoonotic bacterial diseases, not elsewhere classified''']"
ICD10:A28.9,"[""""""ICD10:A28.9""""""]","Zoonotic bacterial disease, unspecified","['''Zoonotic bacterial disease, unspecified''']"
ICD10:A30,"[""""""ICD10:A30""""""]",Leprosy [Hansen disease],"['''infection due to Mycobacterium leprae''','''Leprosy [Hansen disease]''','''sequelae of leprosyB92''']"
ICD10:A30.0,"[""""""ICD10:A30.0""""""]",Indeterminate leprosy,"['''Indeterminate leprosy''','''I leprosy''']"
ICD10:A30.1,"[""""""ICD10:A30.1""""""]",Tuberculoid leprosy,"['''TT leprosy''','''Tuberculoid leprosy''']"
ICD10:A30.2,"[""""""ICD10:A30.2""""""]",Borderline tuberculoid leprosy,"['''BT leprosy''','''Borderline tuberculoid leprosy''']"
ICD10:A30.3,"[""""""ICD10:A30.3""""""]",Borderline leprosy,"['''Borderline leprosy''','''BB leprosy''']"
ICD10:A30.4,"[""""""ICD10:A30.4""""""]",Borderline lepromatous leprosy,"['''BL leprosy''','''Borderline lepromatous leprosy''']"
ICD10:A30.5,"[""""""ICD10:A30.5""""""]",Lepromatous leprosy,"['''LL leprosy''','''Lepromatous leprosy''']"
ICD10:A30.8,"[""""""ICD10:A30.8""""""]",Other forms of leprosy,['''Other forms of leprosy''']
ICD10:A30.9,"[""""""ICD10:A30.9""""""]","Leprosy, unspecified","['''Leprosy, unspecified''']"
ICD10:A31,"[""""""ICD10:A31""""""]",Infection due to other mycobacteria,"['''Infection due to other mycobacteria''','''tuberculosisA15-A19''','''leprosyA30.-''']"
ICD10:A31.0,"[""""""ICD10:A31.0""""""]",Pulmonary mycobacterial infection,"['''Infection due to Mycobacterium: avium''','''Pulmonary mycobacterial infection''','''Infection due to Mycobacterium: intracellulare [Battey bacillus]''','''Infection due to Mycobacterium: kansasii''']"
ICD10:A31.1,"[""""""ICD10:A31.1""""""]",Cutaneous mycobacterial infection,"['''Infection due to Mycobacterium: ulcerans''','''Buruli ulcer''','''Infection due to Mycobacterium: marinum''','''Cutaneous mycobacterial infection''']"
ICD10:A31.8,"[""""""ICD10:A31.8""""""]",Other mycobacterial infections,['''Other mycobacterial infections''']
ICD10:A31.9,"[""""""ICD10:A31.9""""""]","Mycobacterial infection, unspecified","['''Mycobacterial infection, unspecified''','''Atypical mycobacterium infection NOS''','''Mycobacteriosis NOS''']"
ICD10:A32,"[""""""ICD10:A32""""""]",Listeriosis,"['''neonatal (disseminated) listeriosisP37.2''','''Listeriosis''','''listerial foodborne infection''']"
ICD10:A32.0,"[""""""ICD10:A32.0""""""]",Cutaneous listeriosis,['''Cutaneous listeriosis''']
ICD10:A32.1,"[""""""ICD10:A32.1""""""]",Listerial meningitis and meningoencephalitis,"['''Listerial: meningitisG01''','''Listerial meningitis and meningoencephalitis''','''Listerial: meningoencephalitisG05.0''']"
ICD10:A32.7,"[""""""ICD10:A32.7""""""]",Listerial sepsis,['''Listerial sepsis''']
ICD10:A32.8,"[""""""ICD10:A32.8""""""]",Other forms of listeriosis,"['''Listerial: cerebral arteritisI68.1''','''Oculoglandular listeriosis''','''Listerial: endocarditisI39.8''','''Other forms of listeriosis''']"
ICD10:A32.9,"[""""""ICD10:A32.9""""""]","Listeriosis, unspecified","['''Listeriosis, unspecified''']"
ICD10:A33,"[""""""ICD10:A33""""""]",Tetanus neonatorum,['''Tetanus neonatorum''']
ICD10:A34,"[""""""ICD10:A34""""""]",Obstetrical tetanus,['''Obstetrical tetanus''']
ICD10:A35,"[""""""ICD10:A35""""""]",Other tetanus,"['''tetanus: obstetricalA34''','''tetanus: neonatorumA33''','''Other tetanus''','''Tetanus NOS''']"
ICD10:A36,"[""""""ICD10:A36""""""]",Diphtheria,['''Diphtheria''']
ICD10:A36.0,"[""""""ICD10:A36.0""""""]",Pharyngeal diphtheria,"['''Pharyngeal diphtheria''','''Diphtheritic membranous angina''','''Tonsillar diphtheria''']"
ICD10:A36.1,"[""""""ICD10:A36.1""""""]",Nasopharyngeal diphtheria,['''Nasopharyngeal diphtheria''']
ICD10:A36.2,"[""""""ICD10:A36.2""""""]",Laryngeal diphtheria,"['''Laryngeal diphtheria''','''Diphtheritic laryngotracheitis''']"
ICD10:A36.3,"[""""""ICD10:A36.3""""""]",Cutaneous diphtheria,"['''erythrasmaL08.1''','''Cutaneous diphtheria''']"
ICD10:A36.8,"[""""""ICD10:A36.8""""""]",Other diphtheria,"['''Diphtheritic: conjunctivitisH13.1''','''Other diphtheria''','''Diphtheritic: polyneuritisG63.0''','''Diphtheritic: myocarditisI41.0''']"
ICD10:A36.9,"[""""""ICD10:A36.9""""""]","Diphtheria, unspecified","['''Diphtheria, unspecified''']"
ICD10:A37,"[""""""ICD10:A37""""""]",Whooping cough,['''Whooping cough''']
ICD10:A37.0,"[""""""ICD10:A37.0""""""]",Whooping cough due to Bordetella pertussis,['''Whooping cough due to Bordetella pertussis''']
ICD10:A37.1,"[""""""ICD10:A37.1""""""]",Whooping cough due to Bordetella parapertussis,['''Whooping cough due to Bordetella parapertussis''']
ICD10:A37.8,"[""""""ICD10:A37.8""""""]",Whooping cough due to other Bordetella species,['''Whooping cough due to other Bordetella species''']
ICD10:A37.9,"[""""""ICD10:A37.9""""""]","Whooping cough, unspecified","['''Whooping cough, unspecified''']"
ICD10:A38,"[""""""ICD10:A38""""""]",Scarlet fever,"['''Scarlatina''','''streptococcal sore throatJ02.0''','''Scarlet fever''']"
ICD10:A39,"[""""""ICD10:A39""""""]",Meningococcal infection,['''Meningococcal infection''']
ICD10:A39.0,"[""""""ICD10:A39.0""""""]",Meningococcal meningitisG01,['''Meningococcal meningitisG01''']
ICD10:A39.1,"[""""""ICD10:A39.1""""""]",Waterhouse-Friderichsen syndromeE35.1,"['''Meningococcic adrenal syndrome''','''Waterhouse-Friderichsen syndromeE35.1''','''Meningococcal haemorrhagic adrenalitis''']"
ICD10:A39.2,"[""""""ICD10:A39.2""""""]",Acute meningococcaemia,['''Acute meningococcaemia''']
ICD10:A39.3,"[""""""ICD10:A39.3""""""]",Chronic meningococcaemia,['''Chronic meningococcaemia''']
ICD10:A39.4,"[""""""ICD10:A39.4""""""]","Meningococcaemia, unspecified","['''Meningococcal bacteraemia NOS''','''Meningococcaemia, unspecified''']"
ICD10:A39.5,"[""""""ICD10:A39.5""""""]",Meningococcal heart disease,"['''Meningococcal: carditis NOSI52.0''','''Meningococcal: pericarditisI32.0''','''Meningococcal: endocarditisI39.8''','''Meningococcal heart disease''','''Meningococcal: myocarditisI41.0''']"
ICD10:A39.8,"[""""""ICD10:A39.8""""""]",Other meningococcal infections,"['''Meningococcal: conjunctivitisH13.1''','''Postmeningococcal arthritisM03.0''','''Meningococcal: arthritisM01.0''','''Other meningococcal infections''','''Meningococcal: encephalitisG05.0''','''Meningococcal: retrobulbar neuritisH48.1''']"
ICD10:A39.9,"[""""""ICD10:A39.9""""""]","Meningococcal infection, unspecified","['''Meningococcal infection, unspecified''','''Meningococcal disease NOS''']"
ICD10:A40,"[""""""ICD10:A40""""""]",Streptococcal sepsis,"['''following: infusion, transfusion or therapeutic injectionT80.2''','''Streptococcal sepsis''','''postproceduralT81.4''','''neonatalP36.0-P36.1''','''following: abortion or ectopic or molar pregnancyO03-O07O08.0''','''during labourO75.3''']"
ICD10:A40.0,"[""""""ICD10:A40.0""""""]","Sepsis due to streptococcus, group A","['''Sepsis due to streptococcus, group A''']"
ICD10:A40.1,"[""""""ICD10:A40.1""""""]","Sepsis due to streptococcus, group B","['''Sepsis due to streptococcus, group B''']"
ICD10:A40.2,"[""""""ICD10:A40.2""""""]","Sepsis due to streptococcus, group D","['''Sepsis due to streptococcus, group D''']"
ICD10:A40.3,"[""""""ICD10:A40.3""""""]",Sepsis due to Streptococcus pneumoniae,"['''Sepsis due to Streptococcus pneumoniae''','''Pneumococcal sepsis''']"
ICD10:A40.8,"[""""""ICD10:A40.8""""""]",Other streptococcal sepsis,['''Other streptococcal sepsis''']
ICD10:A40.9,"[""""""ICD10:A40.9""""""]","Streptococcal sepsis, unspecified","['''Streptococcal sepsis, unspecified''']"
ICD10:A41,"[""""""ICD10:A41""""""]",Other sepsis,"['''following: infusion, transfusion or therapeutic injectionT80.2''','''sepsis (due to)(in): anthraxA22.7''','''septic: plagueA20.7''','''following: abortion or ectopic or molar pregnancyO03-O07O08.0''','''Other sepsis''','''sepsis (due to)(in): meningococcalA39.2-A39.4''']"
ICD10:A41.0,"[""""""ICD10:A41.0""""""]",Sepsis due to Staphylococcus aureus,['''Sepsis due to Staphylococcus aureus''']
ICD10:A41.1,"[""""""ICD10:A41.1""""""]",Sepsis due to other specified staphylococcus,"['''Sepsis due to coagulase-negative staphylococcus''','''Sepsis due to other specified staphylococcus''']"
ICD10:A41.2,"[""""""ICD10:A41.2""""""]",Sepsis due to unspecified staphylococcus,['''Sepsis due to unspecified staphylococcus''']
ICD10:A41.3,"[""""""ICD10:A41.3""""""]",Sepsis due to Haemophilus influenzae,['''Sepsis due to Haemophilus influenzae''']
ICD10:A41.4,"[""""""ICD10:A41.4""""""]",Sepsis due to anaerobes,"['''Sepsis due to anaerobes''','''gas gangreneA48.0''']"
ICD10:A41.5,"[""""""ICD10:A41.5""""""]",Sepsis due to other Gram-negative organisms,"['''Sepsis due to other Gram-negative organisms''','''Gram-negative sepsis NOS''']"
ICD10:A41.8,"[""""""ICD10:A41.8""""""]",Other specified sepsis,['''Other specified sepsis''']
ICD10:A41.9,"[""""""ICD10:A41.9""""""]","Sepsis, unspecified","['''Sepsis, unspecified''','''Septicaemia''']"
ICD10:A42,"[""""""ICD10:A42""""""]",Actinomycosis,"['''actinomycetomaB47.1''','''Actinomycosis''']"
ICD10:A42.0,"[""""""ICD10:A42.0""""""]",Pulmonary actinomycosis,['''Pulmonary actinomycosis''']
ICD10:A42.1,"[""""""ICD10:A42.1""""""]",Abdominal actinomycosis,['''Abdominal actinomycosis''']
ICD10:A42.2,"[""""""ICD10:A42.2""""""]",Cervicofacial actinomycosis,['''Cervicofacial actinomycosis''']
ICD10:A42.7,"[""""""ICD10:A42.7""""""]",Actinomycotic sepsis,['''Actinomycotic sepsis''']
ICD10:A42.8,"[""""""ICD10:A42.8""""""]",Other forms of actinomycosis,['''Other forms of actinomycosis''']
ICD10:A42.9,"[""""""ICD10:A42.9""""""]","Actinomycosis, unspecified","['''Actinomycosis, unspecified''']"
ICD10:A43,"[""""""ICD10:A43""""""]",Nocardiosis,['''Nocardiosis''']
ICD10:A43.0,"[""""""ICD10:A43.0""""""]",Pulmonary nocardiosis,['''Pulmonary nocardiosis''']
ICD10:A43.1,"[""""""ICD10:A43.1""""""]",Cutaneous nocardiosis,['''Cutaneous nocardiosis''']
ICD10:A43.8,"[""""""ICD10:A43.8""""""]",Other forms of nocardiosis,['''Other forms of nocardiosis''']
ICD10:A43.9,"[""""""ICD10:A43.9""""""]","Nocardiosis, unspecified","['''Nocardiosis, unspecified''']"
ICD10:A44,"[""""""ICD10:A44""""""]",Bartonellosis,['''Bartonellosis''']
ICD10:A44.0,"[""""""ICD10:A44.0""""""]",Systemic bartonellosis,"['''Oroya fever''','''Systemic bartonellosis''']"
ICD10:A44.1,"[""""""ICD10:A44.1""""""]",Cutaneous and mucocutaneous bartonellosis,"['''Cutaneous and mucocutaneous bartonellosis''','''Verruga peruana''']"
ICD10:A44.8,"[""""""ICD10:A44.8""""""]",Other forms of bartonellosis,['''Other forms of bartonellosis''']
ICD10:A44.9,"[""""""ICD10:A44.9""""""]","Bartonellosis, unspecified","['''Bartonellosis, unspecified''']"
ICD10:A46,"[""""""ICD10:A46""""""]",Erysipelas,"['''Erysipelas''','''postpartum or puerperal erysipelasO86.8''']"
ICD10:A48,"[""""""ICD10:A48""""""]","Other bacterial diseases, not elsewhere classified","['''Other bacterial diseases, not elsewhere classified''','''actinomycetomaB47.1''']"
ICD10:A48.0,"[""""""ICD10:A48.0""""""]",Gas gangrene,"['''Gas gangrene''','''Clostridial: cellulitis''','''Clostridial: myonecrosis''']"
ICD10:A48.1,"[""""""ICD10:A48.1""""""]",Legionnaires disease,['''Legionnaires disease''']
ICD10:A48.2,"[""""""ICD10:A48.2""""""]",Nonpneumonic Legionnaires disease [Pontiac fever],['''Nonpneumonic Legionnaires disease [Pontiac fever]''']
ICD10:A48.3,"[""""""ICD10:A48.3""""""]",Toxic shock syndrome,"['''Toxic shock syndrome''','''sepsis NOSA41.9''','''endotoxic shock NOSR57.8''']"
ICD10:A48.4,"[""""""ICD10:A48.4""""""]",Brazilian purpuric fever,"['''Brazilian purpuric fever''','''Systemic Haemophilus aegyptius infection''']"
ICD10:A48.8,"[""""""ICD10:A48.8""""""]",Other specified bacterial diseases,['''Other specified bacterial diseases''']
ICD10:A49,"[""""""ICD10:A49""""""]",Bacterial infection of unspecified site,"['''meningococcal infection NOSA39.9''','''bacterial agents as the cause of diseases classified to other chaptersB95-B96''','''chlamydial infection NOSA74.9''','''Bacterial infection of unspecified site''','''spirochaetal infection NOSA69.9''','''rickettsial infection NOSA79.9''']"
ICD10:A49.0,"[""""""ICD10:A49.0""""""]","Staphylococcal infection, unspecified site","['''Staphylococcal infection, unspecified site''']"
ICD10:A49.1,"[""""""ICD10:A49.1""""""]","Streptococcal and enterococcal infection, unspecified site","['''Streptococcal and enterococcal infection, unspecified site''']"
ICD10:A49.2,"[""""""ICD10:A49.2""""""]","Haemophilus influenzae infection, unspecified site","['''Haemophilus influenzae infection, unspecified site''']"
ICD10:A49.3,"[""""""ICD10:A49.3""""""]","Mycoplasma infection, unspecified site","['''Mycoplasma infection, unspecified site''']"
ICD10:A49.8,"[""""""ICD10:A49.8""""""]",Other bacterial infections of unspecified site,['''Other bacterial infections of unspecified site''']
ICD10:A49.9,"[""""""ICD10:A49.9""""""]","Bacterial infection, unspecified","['''Bacterial infection, unspecified''','''Bacteraemia NOS''']"
ICD10:A50,"[""""""ICD10:A50""""""]",Congenital syphilis,['''Congenital syphilis''']
ICD10:A50.0,"[""""""ICD10:A50.0""""""]","Early congenital syphilis, symptomatic","['''Early congenital syphilitic: pharyngitis''','''Early congenital syphilis: cutaneous''','''Early congenital syphilis: visceral''','''Early congenital syphilis, symptomatic''','''Early congenital syphilitic: rhinitis''','''Early congenital syphilitic: pneumonia''']"
ICD10:A50.1,"[""""""ICD10:A50.1""""""]","Early congenital syphilis, latent","['''Early congenital syphilis, latent''']"
ICD10:A50.2,"[""""""ICD10:A50.2""""""]","Early congenital syphilis, unspecified","['''Early congenital syphilis, unspecified''']"
ICD10:A50.3,"[""""""ICD10:A50.3""""""]",Late congenital syphilitic oculopathy,"['''Late congenital syphilitic interstitial keratitisH19.2''','''Hutchinson triadA50.5''','''Late congenital syphilitic oculopathy NECH58.8''','''Late congenital syphilitic oculopathy''']"
ICD10:A50.4,"[""""""ICD10:A50.4""""""]",Late congenital neurosyphilis [juvenile neurosyphilis],"['''Late congenital syphilitic: polyneuropathyG63.0''','''Juvenile: general paresis''','''Late congenital neurosyphilis [juvenile neurosyphilis]''','''Hutchinson triadA50.5''','''Juvenile: taboparetic neurosyphilis''','''Late congenital syphilitic: meningitisG01''','''Late congenital syphilitic: encephalitisG05.0''']"
ICD10:A50.5,"[""""""ICD10:A50.5""""""]","Other late congenital syphilis, symptomatic","['''Late congenital: syphilitic: osteochondropathyM90.2''','''Hutchinson: teeth''','''Other late congenital syphilis, symptomatic''','''Clutton jointsM03.1''','''Hutchinson: triad''','''Late congenital: syphilitic: arthropathyM03.1''']"
ICD10:A50.6,"[""""""ICD10:A50.6""""""]","Late congenital syphilis, latent","['''Late congenital syphilis, latent''']"
