id,ids,name,syn
DOID:50102,"[""""""DOID:50102""""""]",obsolete Microsporum gypseum tinea capitis,"[""""""obsolete Microsporum gypseum tinea capitis""""""]"
DOID:50103,"[""""""DOID:50103""""""]",obsolete Microsporum nanum tinea capitis,"[""""""obsolete Microsporum nanum tinea capitis""""""]"
DOID:50104,"[""""""DOID:50104""""""]",obsolete Trichophyton verrucosum tinea capitis,"[""""""obsolete Trichophyton verrucosum tinea capitis""""""]"
DOID:50105,"[""""""DOID:50105""""""]",endothrix infectious disease,"[""""""endothrix infectious disease""""""]"
DOID:50106,"[""""""DOID:50106""""""]",obsolete Trichophyton soudanense tinea capitis,"[""""""obsolete Trichophyton soudanense tinea capitis""""""]"
DOID:50107,"[""""""DOID:50107""""""]",obsolete Trichophyton tonsurans tinea capitis,"[""""""obsolete Trichophyton tonsurans tinea capitis""""""]"
DOID:50108,"[""""""DOID:50108""""""]",obsolete Trichophyton violaceum tinea capitis,"[""""""obsolete Trichophyton violaceum tinea capitis""""""]"
DOID:50110,"[""""""DOID:50110""""""]",obsolete Trichophyton schoenleinii tinea capitis,"[""""""obsolete Trichophyton schoenleinii tinea capitis""""""]"
DOID:50111,"[""""""DOID:50111""""""]",obsolete Microsporum fulvum tinea capitis,"[""""""obsolete Microsporum fulvum tinea capitis""""""]"
DOID:50112,"[""""""DOID:50112""""""]",obsolete Trichophyton megninii tinea capitis,"[""""""obsolete Trichophyton megninii tinea capitis""""""]"
DOID:50113,"[""""""DOID:50113""""""]",obsolete Trichophyton equinum tinea capitis,"[""""""obsolete Trichophyton equinum tinea capitis""""""]"
DOID:50115,"[""""""DOID:50115""""""]",obsolete Trichophyton yaoundei tinea capitis,"[""""""obsolete Trichophyton yaoundei tinea capitis""""""]"
DOID:50116,"[""""""DOID:50116""""""]",tinea imbricata,"[""""""tinea imbricata""""""]"
DOID:50117,"[""""""DO:wk"""""",""""""UMLS_CUI:C0001485"""""",""""""DOID:50117"""""",""""""ICD9CM:079.0""""""]",disease by infectious agent,"[""""""infectious disease"""""",""""""disease by infectious agent""""""]"
DOID:50118,"[""""""ICD10CM:A83.5"""""",""""""UMLS_CUI:C0014053"""""",""""""MESH:D004670"""""",""""""MTHICD9_2006:062.5"""""",""""""ICD9CM:062.5"""""",""""""SNOMEDCT_US_2018_03_01:69627004"""""",""""""DOID:50118""""""]",La Crosse encephalitis,"[""""""California virus encephalitis"""""",""""""Neuroinvasive California encephalitis virus infection"""""",""""""La Crosse encephalitis"""""",""""""California Encephalitis""""""]"
DOID:50119,"[""""""DOID:50119""""""]",obsolete West Nile virus neurological syndrome,"[""""""West nile neuroinvasive disease"""""",""""""WNNS"""""",""""""obsolete West Nile virus neurological syndrome"""""",""""""WNND""""""]"
DOID:50120,"[""""""NCI2004_11_17:C35439"""""",""""""ORDO:540"""""",""""""GARD:6589"""""",""""""DOID:50120"""""",""""""NCI:C34792"""""",""""""ICD10CM:D76.1"""""",""""""OMIM:PS267700"""""",""""""MESH:D051359""""""]",hemophagocytic lymphohistiocytosis,"[""""""haemophagocytic syndrome"""""",""""""hemophagocytic lymphohistiocytosis""""""]"
DOID:50123,"[""""""DOID:50123""""""]",obsolete tuberculous encephalitis,"[""""""obsolete tuberculous encephalitis""""""]"
DOID:50125,"[""""""DOID:50125""""""]",dengue shock syndrome,"[""""""DSS"""""",""""""dengue shock syndrome""""""]"
DOID:50126,"[""""""DOID:50126""""""]",obsolete Tahyna virus encephalitis,"[""""""Tahyna virus infection"""""",""""""obsolete Tahyna virus encephalitis"""""",""""""valtice fever""""""]"
DOID:50127,"[""""""ICD9CM:461.9"""""",""""""ICD10CM:J01.9"""""",""""""ICD10CM:J01.90"""""",""""""DOID:50127"""""",""""""NCI:C128411"""""",""""""MESH:D012852"""""",""""""ICD10CM:J01"""""",""""""ICD9CM:461""""""]",sinusitis,"[""""""sinusitis""""""]"
DOID:50129,"[""""""DOID:50129""""""]",secretory diarrhea,"[""""""secretory diarrhea""""""]"
DOID:50130,"[""""""DOID:50130""""""]",osmotic diarrhea,"[""""""osmotic diarrhea""""""]"
DOID:50131,"[""""""DOID:50131""""""]",motility-related diarrhea,"[""""""motility-related diarrhea""""""]"
DOID:50132,"[""""""DOID:50132""""""]",inflammatory diarrhea,"[""""""inflammatory diarrhea""""""]"
DOID:50133,"[""""""SNOMEDCT_US_2018_03_01:47382004"""""",""""""DOID:50133"""""",""""""ICD10CM:B36.9"""""",""""""MESH:D010854"""""",""""""UMLS_CUI:C2980104"""""",""""""UMLS_CUI:C0031898""""""]",superficial mycosis,"[""""""Steroid-modified tinea infection"""""",""""""piedra"""""",""""""superficial mycosis""""""]"
DOID:50134,"[""""""DOID:50134""""""]",cutaneous mycosis,"[""""""cutaneous mycosis""""""]"
DOID:50135,"[""""""DOID:50135""""""]",subcutaneous mycosis,"[""""""subcutaneous mycosis""""""]"
DOID:50136,"[""""""DOID:50136""""""]",systemic mycosis,"[""""""systemic mycosis""""""]"
DOID:50138,"[""""""DOID:50138"""""",""""""MESH:D004604""""""]",podoconiosis,"[""""""podoconiosis""""""]"
DOID:50139,"[""""""DOID:50139""""""]",obsolete Opisthorchis felineus infectious disease,"[""""""obsolete Opisthorchis felineus infectious disease""""""]"
DOID:50140,"[""""""DOID:50140""""""]",acute diarrhea,"[""""""acute diarrhea""""""]"
DOID:50141,"[""""""DOID:50141""""""]",intestinal botulism,"[""""""intestinal botulism""""""]"
DOID:50143,"[""""""DOID:50143""""""]",asymptomatic dengue,"[""""""asymptomatic dengue""""""]"
DOID:50144,"[""""""NCI:C84797"""""",""""""GARD:6815"""""",""""""ORDO:98861"""""",""""""NCI:C128117"""""",""""""UMLS_CUI:C0022521"""""",""""""DOID:50144"""""",""""""SNOMEDCT_US_2018_03_01:42402006"""""",""""""MESH:D007619""""""]",Kartagener syndrome,"[""""""Kartagener's syndrome"""""",""""""Kartagener syndrome""""""]"
DOID:50145,"[""""""ICD10CM:J35.02"""""",""""""ICD9CM:474.01"""""",""""""DOID:50145"""""",""""""UMLS_CUI:C0396023""""""]",adenoiditis,"[""""""chronic adenoiditis"""""",""""""adenoiditis""""""]"
DOID:50147,"[""""""DOID:50147"""""",""""""MESH:D059249""""""]",otomycosis,"[""""""otomycosis"""""",""""""Singapore ear""""""]"
DOID:50148,"[""""""ICD9CM:464.2"""""",""""""ICD10CM:J37.1"""""",""""""DOID:50148"""""",""""""ICD9CM:464"""""",""""""SNOMEDCT_US_2018_03_01:64375000"""""",""""""ICD10CM:J04.2"""""",""""""ICD9CM:476.1"""""",""""""ICD10CM:J04""""""]",laryngotracheitis,"[""""""laryngotracheitis""""""]"
DOID:50150,"[""""""DOID:50150""""""]",Pontiac fever,"[""""""Pontiac fever""""""]"
DOID:50151,"[""""""DOID:50151""""""]",obsolete tracheobronchial tuberculosis,"[""""""obsolete tracheobronchial tuberculosis""""""]"
DOID:50152,"[""""""UMLS_CUI:C0032290"""""",""""""ICD10CM:J69.0"""""",""""""MESH:D011015"""""",""""""DOID:50152"""""",""""""SNOMEDCT_US_2018_03_01:47839005""""""]",aspiration pneumonia,"[""""""aspiration pneumonia""""""]"
DOID:50153,"[""""""DOID:50153""""""]",pulmonary aspergilloma,"[""""""pulmonary aspergilloma""""""]"
DOID:50154,"[""""""DOID:50154""""""]",obsolete mycoplasmal pneumonia,"[""""""obsolete mycoplasmal pneumonia""""""]"
DOID:50155,"[""""""DOID:50155""""""]",sensory system disease,"[""""""sensory system disease""""""]"
DOID:50156,"[""""""EFO:0000768"""""",""""""NCI:C35716"""""",""""""GARD:8609"""""",""""""DOID:50156"""""",""""""ICD10CM:J84.112"""""",""""""ICD9CM:516.31"""""",""""""MESH:D054990"""""",""""""NCI:C35715""""""]",idiopathic pulmonary fibrosis,"[""""""IDIOPATHIC PULMONARY FIBROSIS, FAMILIAL"""""",""""""cryptogenic fibrosing alveolitis"""""",""""""idiopathic pulmonary fibrosis"""""",""""""FIBROCYSTIC PULMONARY DYSPLASIA""""""]"
DOID:50157,"[""""""ICD10CM:J84.116"""""",""""""DOID:50157"""""",""""""ICD9CM:516.36"""""",""""""MESH:D018549"""""",""""""GARD:1620"""""",""""""UMLS_CUI:C0242770"""""",""""""NCI:C62586""""""]",cryptogenic organizing pneumonia,"[""""""bronchiolitis obliterans organizing pneumonia"""""",""""""Cryptogenic organizing pneumonitis"""""",""""""cryptogenic organizing pneumonia"""""",""""""idiopathic bronchiolitis obliterans with organizing pneumonia"""""",""""""BOOP""""""]"
DOID:50158,"[""""""ICD9CM:516.37"""""",""""""OMIM:263000"""""",""""""NCI:C35288"""""",""""""MESH:C562470"""""",""""""ICD9CM:516.34"""""",""""""ICD10CM:J84.117"""""",""""""DOID:50158"""""",""""""ICD10CM:J84.115""""""]",desquamative interstitial pneumonia,"[""""""respiratory bronchiolitis-associated interstitial lung disease"""""",""""""desquamative interstitial pneumonia"""""",""""""familial desquamative interstitial pneumonitis"""""",""""""RBILD""""""]"
DOID:50159,"[""""""DOID:50159""""""]",lymphoid interstitial pneumonia,"[""""""lymphoid interstitial pneumonia""""""]"
DOID:50160,"[""""""DOID:50160""""""]",inhalation anthrax,"[""""""respiratory anthrax"""""",""""""inhalation anthrax"""""",""""""wool-sorters' disease"""""",""""""woolsorters' disease"""""",""""""pulmonary anthrax""""""]"
DOID:50161,"[""""""ICD9CM:478.1"""""",""""""ICD9CM:478.19"""""",""""""DOID:50161"""""",""""""UMLS_CUI:C0029581""""""]",lower respiratory tract disease,"[""""""lower respiratory tract disease""""""]"
DOID:50162,"[""""""DOID:50162""""""]",obsolete influenza encephalopathy,"[""""""obsolete influenza encephalopathy""""""]"
DOID:50163,"[""""""DOID:50163""""""]",obsolete influenza myocarditis,"[""""""obsolete influenza myocarditis""""""]"
DOID:50164,"[""""""DOID:50164""""""]",obsolete influenza myositis,"[""""""obsolete influenza myositis""""""]"
DOID:50165,"[""""""DOID:50165""""""]",obsolete tuberculous mesenteric gland,"[""""""obsolete tuberculous mesenteric gland""""""]"
DOID:50166,"[""""""ICD10CM:A18.17"""""",""""""DOID:50166"""""",""""""ICD9CM:016.6"""""",""""""UMLS_CUI:C0152828""""""]",tuberculous salpingitis,"[""""""tuberculous salpingitis""""""]"
DOID:50167,"[""""""DOID:50167"""""",""""""OMIM:240300""""""]",autoimmune polyendocrine syndrome type 1,"[""""""autoimmune polyendocrinopathy-candidiasis-ectodermal dystrophy"""""",""""""Autoimmune Polyglandular Syndrome I"""""",""""""autoimmune polyendocrine syndrome type 1"""""",""""""Whitaker syndrom""""""]"
DOID:50168,"[""""""OMIM:269200"""""",""""""DOID:50168"""""",""""""GARD:7611""""""]",autoimmune polyendocrine syndrome type 2,"[""""""autoimmune polyendocrine syndrome type 2"""""",""""""Schmidt syndrome""""""]"
DOID:50169,"[""""""GARD:6225"""""",""""""DOID:50169""""""]",cutaneous lupus erythematosus,"[""""""cutaneous lupus erythematosus""""""]"
DOID:50170,"[""""""DOID:50170""""""]",obsolete Jamestown Canyon encephalitis,"[""""""obsolete Jamestown Canyon encephalitis""""""]"
DOID:50171,"[""""""DOID:50171""""""]",obsolete snowshoe hare encephalitis,"[""""""obsolete snowshoe hare encephalitis""""""]"
DOID:50172,"[""""""DOID:50172""""""]",obsolete trivittatus encephalitis,"[""""""obsolete trivittatus encephalitis""""""]"
DOID:50173,"[""""""DOID:50173""""""]",obsolete inkoo encephalitis,"[""""""obsolete inkoo encephalitis""""""]"
DOID:50174,"[""""""DOID:50174""""""]",Kunjin encephalitis,"[""""""Kunjin encephalitis""""""]"
DOID:50175,"[""""""MTHICD9_2006:063.0"""""",""""""UMLS_CUI:C0014054"""""",""""""MESH:D004675"""""",""""""ICD9CM:063.2"""""",""""""DOID:50175"""""",""""""GARD:5216"""""",""""""ICD10CM:A84.1"""""",""""""SNOMEDCT_US_2018_03_01:16901001""""""]",tick-borne encephalitis,"[""""""Taiga encephalitis"""""",""""""Central European encephalitis"""""",""""""Far Eastern TBE"""""",""""""Siberian tick-borne encephalitis"""""",""""""Russian spring-summer encephalitis""""""]"
DOID:50177,"[""""""DOID:50177""""""]",monogenic disease,"[""""""monogenic disease""""""]"
DOID:50178,"[""""""DOID:50178""""""]",obsolete complex genetic disease,"[""""""obsolete complex genetic disease""""""]"
DOID:50179,"[""""""DOID:50179""""""]",Powassan encephalitis,"[""""""Powassan encephalitis""""""]"
DOID:50180,"[""""""DOID:50180""""""]",obsolete Colorado tick fever encephalitis,"[""""""obsolete Colorado tick fever encephalitis""""""]"
DOID:50181,"[""""""DOID:50181""""""]",obsolete Herpes simplex virus encephalitis,"[""""""obsolete Herpes simplex virus encephalitis""""""]"
DOID:50182,"[""""""DOID:50182""""""]",obsolete Varicella-zoster virus encephalitis,"[""""""Postchickenpox encephalitis"""""",""""""obsolete Varicella-zoster virus encephalitis"""""",""""""Varicella Zoster Encephalitis"""""",""""""postvaricella encephalitis"""""",""""""Herpes zoster encephalitis""""""]"
DOID:50183,"[""""""DOID:50183""""""]",obsolete Epstein-Barr virus encephalitis,"[""""""obsolete Epstein-Barr virus encephalitis""""""]"
DOID:50184,"[""""""DOID:50184""""""]",obsolete Measles virus encephalitis,"[""""""Post measles encephalitis (disorder)"""""",""""""obsolete Measles virus encephalitis"""""",""""""Post-measles encephalitis"""""",""""""postmeasles encephalitis""""""]"
DOID:50185,"[""""""DOID:50185"""""",""""""GARD:6372"""""",""""""MESH:D004892""""""]",erythema multiforme,"[""""""erythema multiforme""""""]"
DOID:50186,"[""""""DOID:50186""""""]",obsolete Cytomegalovirus encephalitis,"[""""""obsolete Cytomegalovirus encephalitis""""""]"
DOID:50187,"[""""""DOID:50187""""""]",obsolete Rubella virus encephalitis,"[""""""obsolete Rubella virus encephalitis""""""]"
DOID:50188,"[""""""DOID:50188""""""]",obsolete coxsackievirus encephalitis,"[""""""obsolete coxsackievirus encephalitis""""""]"
DOID:50189,"[""""""DOID:50189""""""]",obsolete polioencephalitis,"[""""""obsolete polioencephalitis""""""]"
DOID:50190,"[""""""DOID:50190""""""]",obsolete adenovirus encephalitis,"[""""""obsolete adenovirus encephalitis""""""]"
DOID:50191,"[""""""DOID:50191""""""]",obsolete influenza virus encephalitis,"[""""""obsolete influenza virus encephalitis""""""]"
DOID:50192,"[""""""DOID:50192""""""]",Nipah virus encephalitis,"[""""""Nipah virus encephalitis""""""]"
DOID:50193,"[""""""DOID:50193""""""]",obsolete Lymphocytic choriomeningitis virus encephalitis,"[""""""obsolete Lymphocytic choriomeningitis virus encephalitis""""""]"
DOID:50194,"[""""""DOID:50194""""""]",Argentine hemorrhagic fever,"[""""""Argentine hemorrhagic fever""""""]"
DOID:50195,"[""""""DOID:50195""""""]",Bolivian hemorrhagic fever,"[""""""Bolivian hemorrhagic fever""""""]"
DOID:50196,"[""""""DOID:50196""""""]",Venezuelan hemorrhagic fever,"[""""""Venezuelan hemorrhagic fever""""""]"
DOID:50197,"[""""""DOID:50197""""""]",Brazilian hemorrhagic fever,"[""""""Brazilian hemorrhagic fever""""""]"
DOID:50198,"[""""""DOID:50198""""""]",Chapare hemorrhagic fever,"[""""""Chapare hemorrhagic fever""""""]"
DOID:50199,"[""""""DOID:50199""""""]",Whitewater Arroyo hemorrhagic fever,"[""""""Whitewater Arroyo hemorrhagic fever""""""]"
DOID:50200,"[""""""DOID:50200""""""]",Korean hemorrhagic fever,"[""""""Korean hemorrhagic fever""""""]"
DOID:50201,"[""""""DOID:50201""""""]",nephropathia epidemica,"[""""""nephropathia epidemica""""""]"
DOID:50202,"[""""""DOID:50202""""""]",lujo hemorrhagic fever,"[""""""lujo hemorrhagic fever""""""]"
DOID:50203,"[""""""DOID:50203""""""]",obsolete Cytomegalovirus hepatitis,"[""""""obsolete Cytomegalovirus hepatitis""""""]"
DOID:50204,"[""""""DOID:50204""""""]",Epstein-Barr virus hepatitis,"[""""""Epstein-Barr virus hepatitis""""""]"
DOID:50205,"[""""""DOID:50205""""""]",obsolete Herpes simplex virus hepatitis,"[""""""obsolete Herpes simplex virus hepatitis""""""]"
DOID:50206,"[""""""DOID:50206""""""]",obsolete adenovirus hepatitis,"[""""""obsolete adenovirus hepatitis""""""]"
DOID:50207,"[""""""DOID:50207""""""]",obsolete Rubella virus hepatitis,"[""""""obsolete Rubella virus hepatitis""""""]"
DOID:50208,"[""""""DOID:50208""""""]",obsolete yellow fever hepatitis,"[""""""obsolete yellow fever hepatitis""""""]"
DOID:50209,"[""""""DOID:50209""""""]",obsolete Measles virus hepatitis,"[""""""obsolete Measles virus hepatitis""""""]"
DOID:50210,"[""""""DOID:50210""""""]",obsolete Varicella-zoster virus hepatitis,"[""""""obsolete Varicella-zoster virus hepatitis""""""]"
DOID:50211,"[""""""DOID:50211""""""]",swine influenza,"[""""""swine influenza""""""]"
DOID:50212,"[""""""DOID:50212""""""]",obsolete Campylobacter jejuni gastroenteritis,"[""""""Campylobacter Gastroenteritis"""""",""""""obsolete Campylobacter jejuni gastroenteritis""""""]"
DOID:50213,"[""""""DOID:50213""""""]",obsolete Vibrio gastroenteritis,"[""""""obsolete Vibrio gastroenteritis""""""]"
DOID:50214,"[""""""ICD10CM:G70.80"""""",""""""NCI:C3155"""""",""""""DOID:50214"""""",""""""ICD9CM:358.3"""""",""""""SNOMEDCT_US_2018_03_01:56989000"""""",""""""MESH:D015624"""""",""""""UMLS_CUI:C0022972""""""]",Lambert-Eaton myasthenic syndrome,"[""""""Lambert-Eaton syndrome"""""",""""""LEMS"""""",""""""Eaton-Lambert syndrome"""""",""""""Lambert-Eaton myasthenic syndrome""""""]"
DOID:50215,"[""""""DOID:50215""""""]",obsolete Staphylococcus gastroenteritis,"[""""""Staphylococcus Aureus Gastroenteritis"""""",""""""obsolete Staphylococcus gastroenteritis""""""]"
DOID:50216,"[""""""DOID:50216""""""]",obsolete Bacillus cereus gastroenteritis,"[""""""obsolete Bacillus cereus gastroenteritis""""""]"
DOID:50217,"[""""""DOID:50217""""""]",obsolete Sapovirus gastroenteritis,"[""""""obsolete Sapovirus gastroenteritis""""""]"
DOID:50218,"[""""""DOID:50218""""""]",polycystic echinococcosis,"[""""""human polycystic hydatid disease"""""",""""""polycystic echinococcosis"""""",""""""neotropical echinococcosis""""""]"
DOID:50219,"[""""""DOID:50219""""""]",obsolete Hepeviridae infectious disease,"[""""""obsolete Hepeviridae infectious disease""""""]"
DOID:50220,"[""""""DOID:50220""""""]",obsolete Coxiella burnetii pneumonia,"[""""""obsolete Coxiella burnetii pneumonia"""""",""""""Q fever pneumonia""""""]"
DOID:50221,"[""""""DOID:50221""""""]",obsolete Coxiella burnetii hepatitis,"[""""""Q fever hepatitis"""""",""""""obsolete Coxiella burnetii hepatitis""""""]"
DOID:50222,"[""""""DOID:50222""""""]",selective IgM deficiency disease,"[""""""selective IgM deficiency disease""""""]"
DOID:50223,"[""""""DOID:50223""""""]",obsolete candidal gastritis,"[""""""obsolete candidal gastritis""""""]"
DOID:50224,"[""""""DOID:50224""""""]",obsolete Helicobacter heilmannii infectious disease,"[""""""obsolete Helicobacter heilmannii infectious disease""""""]"
DOID:50225,"[""""""DOID:50225""""""]",obsolete Histoplasma capsulatum gastritis,"[""""""obsolete Histoplasma capsulatum gastritis""""""]"
DOID:50226,"[""""""DOID:50226""""""]",obsolete Morganella morganii intestinal infectious disease,"[""""""obsolete Morganella morganii intestinal infectious disease""""""]"
DOID:50227,"[""""""DOID:50227""""""]",obsolete Vibrio cholerae O139 cholera,"[""""""obsolete Vibrio cholerae O139 cholera""""""]"
DOID:50228,"[""""""DOID:50228""""""]",obsolete amebic dysentery,"[""""""amoebic dysentery"""""",""""""Entamoeba histolytica dysentery"""""",""""""obsolete amebic dysentery"""""",""""""amebic dysentery""""""]"
DOID:50229,"[""""""DOID:50229""""""]",obsolete Escherichia coli dysentery,"[""""""obsolete Escherichia coli dysentery""""""]"
DOID:50230,"[""""""DOID:50230""""""]",obsolete intestinal capillariasis,"[""""""obsolete intestinal capillariasis""""""]"
DOID:50231,"[""""""DOID:50231""""""]",obsolete hepatic capillariasis,"[""""""obsolete hepatic capillariasis""""""]"
DOID:50232,"[""""""DOID:50232""""""]",obsolete pulmonary capillariasis,"[""""""obsolete pulmonary capillariasis""""""]"
DOID:50233,"[""""""DOID:50233""""""]",obsolete Balamuthia mandrillaris infectious disease,"[""""""obsolete Balamuthia mandrillaris infectious disease""""""]"
