head,tail,relation
4-hydroxyifosfamide,PA166131315,Name-PharmGKB_Id(Chemicals)
PA166131315,4-hydroxyifosfamide,PharmGKB_Id-Name(Chemicals)
PA166131315,PubChem Compound:308171,Cross_reference(Chemicals)
4-hydroxypropranolol,PA166176065,Name-PharmGKB_Id(Chemicals)
PA166176065,4-hydroxypropranolol,PharmGKB_Id-Name(Chemicals)
PA166176065,PubChem Compound:91565,Cross_reference(Chemicals)
4-hydroxypropranolol glucuronide,PA166176064,Name-PharmGKB_Id(Chemicals)
PA166176064,4-hydroxypropranolol glucuronide,PharmGKB_Id-Name(Chemicals)
PA166176064,PubChem Compound:125231,Cross_reference(Chemicals)
4-hydroxypropranolol sulfate,PA166176066,Name-PharmGKB_Id(Chemicals)
PA166176066,4-hydroxypropranolol sulfate,PharmGKB_Id-Name(Chemicals)
PA166176066,PubChem Compound:135862,Cross_reference(Chemicals)
4-hydroxytamoxifen,PA166127652,Name-PharmGKB_Id(Chemicals)
PA166127652,4-hydroxytamoxifen,PharmGKB_Id-Name(Chemicals)
4-hydroxytamoxifen,4-OH tamoxifen,Synonym(Chemicals)
4-hydroxytamoxifen,afimoxifene,Synonym(Chemicals)
PA166127652,PubChem Compound:449459,Cross_reference(Chemicals)
4-hydroxytamoxifen sulfate,PA166131408,Name-PharmGKB_Id(Chemicals)
PA166131408,4-hydroxytamoxifen sulfate,PharmGKB_Id-Name(Chemicals)
4-hydroxytamoxifen sulfate,4OH tamoxifen sulphate,Synonym(Chemicals)
4-hydroxytamoxifen-n-glucuronide,PA166131409,Name-PharmGKB_Id(Chemicals)
PA166131409,4-hydroxytamoxifen-n-glucuronide,PharmGKB_Id-Name(Chemicals)
4-hydroxytamoxifen-n-glucuronide,4-oh tamoxifen-n-glucuronide,Synonym(Chemicals)
4-hydroxytamoxifen-o-glucuronide,PA166131362,Name-PharmGKB_Id(Chemicals)
PA166131362,4-hydroxytamoxifen-o-glucuronide,PharmGKB_Id-Name(Chemicals)
PA166131362,HMDB:HMDB61125,Cross_reference(Chemicals)
4-hydroxyvoriconazole,PA166159252,Name-PharmGKB_Id(Chemicals)
PA166159252,4-hydroxyvoriconazole,PharmGKB_Id-Name(Chemicals)
4-hydroxyvoriconazole 4-o-glucuronide,PA166159253,Name-PharmGKB_Id(Chemicals)
PA166159253,4-hydroxyvoriconazole 4-o-glucuronide,PharmGKB_Id-Name(Chemicals)
4-hydroxywarfarin,PA166131339,Name-PharmGKB_Id(Chemicals)
PA166131339,4-hydroxywarfarin,PharmGKB_Id-Name(Chemicals)
PA166131339,PubChem Compound:54682146,Cross_reference(Chemicals)
4-hydroxyxylidine,PA166182230,Name-PharmGKB_Id(Chemicals)
PA166182230,4-hydroxyxylidine,PharmGKB_Id-Name(Chemicals)
4-hydroxyxylidine,"4-Hydroxy-2,6-dimethylaniline",Synonym(Chemicals)
PA166182230,PubChem Compound:76543,Cross_reference(Chemicals)
4-ketocyclophosphamide,PA166131320,Name-PharmGKB_Id(Chemicals)
PA166131320,4-ketocyclophosphamide,PharmGKB_Id-Name(Chemicals)
PA166131320,PubChem Compound:33676,Cross_reference(Chemicals)
4-ketoifosfamide,PA166131387,Name-PharmGKB_Id(Chemicals)
PA166131387,4-ketoifosfamide,PharmGKB_Id-Name(Chemicals)
PA166131387,PubChem Compound:99303,Cross_reference(Chemicals)
4-methoxyestradiol,PA166178648,Name-PharmGKB_Id(Chemicals)
PA166178648,4-methoxyestradiol,PharmGKB_Id-Name(Chemicals)
PA166178648,PubChem Compound:68578,Cross_reference(Chemicals)
4-methylthioamphetamine,PA151958637,Name-PharmGKB_Id(Chemicals)
PA151958637,4-methylthioamphetamine,PharmGKB_Id-Name(Chemicals)
4-methylumbelliferone,PA154081778,Name-PharmGKB_Id(Chemicals)
PA154081778,4-methylumbelliferone,PharmGKB_Id-Name(Chemicals)
5'-O-desmethylomeprazole,PA166131428,Name-PharmGKB_Id(Chemicals)
PA166131428,5'-O-desmethylomeprazole,PharmGKB_Id-Name(Chemicals)
5'-O-desmethylomeprazole,5-Hydroxyesomeprazole,Synonym(Chemicals)
PA166131428,PubChem Compound:10404448,Cross_reference(Chemicals)
5'-deoxy-5-fluorocytidine,PA166131258,Name-PharmGKB_Id(Chemicals)
PA166131258,5'-deoxy-5-fluorocytidine,PharmGKB_Id-Name(Chemicals)
5'-deoxy-5-fluorocytidine,5'dFCR,Synonym(Chemicals)
5'-deoxy-5-fluorocytidine,DFCR,Synonym(Chemicals)
PA166131258,PubChem Compound:10037499,Cross_reference(Chemicals)
5'-deoxy-5-fluorouridine,PA166131299,Name-PharmGKB_Id(Chemicals)
PA166131299,5'-deoxy-5-fluorouridine,PharmGKB_Id-Name(Chemicals)
5'-deoxy-5-fluorouridine,5'dFUR,Synonym(Chemicals)
5'-deoxy-5-fluorouridine,DFUR,Synonym(Chemicals)
PA166131299,PubChem Compound:18343,Cross_reference(Chemicals)
5'-glucuronyl zidovudine,PA166131488,Name-PharmGKB_Id(Chemicals)
PA166131488,5'-glucuronyl zidovudine,PharmGKB_Id-Name(Chemicals)
5'-hydroxyphenyl carvedilol,PA166177868,Name-PharmGKB_Id(Chemicals)
PA166177868,5'-hydroxyphenyl carvedilol,PharmGKB_Id-Name(Chemicals)
PA166177868,PubChem Compound:4181439,Cross_reference(Chemicals)
5'-hydroxytegafur,PA166131420,Name-PharmGKB_Id(Chemicals)
PA166131420,5'-hydroxytegafur,PharmGKB_Id-Name(Chemicals)
"5,10-methenyltetrahydrofolate",PA166178622,Name-PharmGKB_Id(Chemicals)
PA166178622,"5,10-methenyltetrahydrofolate",PharmGKB_Id-Name(Chemicals)
PA166178622,PubChem Compound:136,Cross_reference(Chemicals)
"5,10-methylenetetrahydrofolate",PA166179139,Name-PharmGKB_Id(Chemicals)
PA166179139,"5,10-methylenetetrahydrofolate",PharmGKB_Id-Name(Chemicals)
"5,10-methylenetetrahydrofolate","5,10-Methylene-THF",Synonym(Chemicals)
PA166179139,HMDB:HMDB0001533,Cross_reference(Chemicals)
PA166179139,PubChem Compound:439175,Cross_reference(Chemicals)
5-HPETE,PA166178687,Name-PharmGKB_Id(Chemicals)
PA166178687,5-HPETE,PharmGKB_Id-Name(Chemicals)
5-HPETE,5(S)-hydroperoxyeicosatetraenoic acid,Synonym(Chemicals)
5-HPETE,5S-HpETE,Synonym(Chemicals)
PA166178687,HMDB:HMDB0001193,Cross_reference(Chemicals)
PA166178687,PubChem Compound:5280778,Cross_reference(Chemicals)
5-acetylamino-6-formylamino-3-methyluracil,PA166131274,Name-PharmGKB_Id(Chemicals)
PA166131274,5-acetylamino-6-formylamino-3-methyluracil,PharmGKB_Id-Name(Chemicals)
5-acetylamino-6-formylamino-3-methyluracil,AFMU,Synonym(Chemicals)
PA166131274,PubChem Compound:108214,Cross_reference(Chemicals)
5-androstanon (3) derivatives,PA164712304,Name-PharmGKB_Id(Chemicals)
PA164712304,5-androstanon (3) derivatives,PharmGKB_Id-Name(Chemicals)
PA164712304,ATC:G03BB,External_vocabulary(Chemicals)
5-hydroxy diclofenac benzoquinone,PA166163695,Name-PharmGKB_Id(Chemicals)
PA166163695,5-hydroxy diclofenac benzoquinone,PharmGKB_Id-Name(Chemicals)
PA166163695,PubChem Compound:15480180,Cross_reference(Chemicals)
5-hydroxy valproic acid,PA166131517,Name-PharmGKB_Id(Chemicals)
PA166131517,5-hydroxy valproic acid,PharmGKB_Id-Name(Chemicals)
5-hydroxycotinine,PA166131243,Name-PharmGKB_Id(Chemicals)
PA166131243,5-hydroxycotinine,PharmGKB_Id-Name(Chemicals)
PA166131243,HMDB:HMDB01427,Cross_reference(Chemicals)
PA166131243,PubChem Compound:9815515,Cross_reference(Chemicals)
5-hydroxydiclofenac,PA166163694,Name-PharmGKB_Id(Chemicals)
PA166163694,5-hydroxydiclofenac,PharmGKB_Id-Name(Chemicals)
PA166163694,PubChem Compound:3052566,Cross_reference(Chemicals)
5-hydroxyindole-3-acetic acid,PA166178629,Name-PharmGKB_Id(Chemicals)
PA166178629,5-hydroxyindole-3-acetic acid,PharmGKB_Id-Name(Chemicals)
PA166178629,HMDB:HMDB00763,Cross_reference(Chemicals)
PA166178629,PubChem Compound:1826,Cross_reference(Chemicals)
5-hydroxyisourate,PA166178656,Name-PharmGKB_Id(Chemicals)
PA166178656,5-hydroxyisourate,PharmGKB_Id-Name(Chemicals)
PA166178656,HMDB:HMDB30097,Cross_reference(Chemicals)
PA166178656,PubChem Compound:250388,Cross_reference(Chemicals)
5-hydroxyomeprazole,PA166131281,Name-PharmGKB_Id(Chemicals)
PA166131281,5-hydroxyomeprazole,PharmGKB_Id-Name(Chemicals)
PA166131281,PubChem Compound:119560,Cross_reference(Chemicals)
5-hydroxytropisetron,PA166179675,Name-PharmGKB_Id(Chemicals)
PA166179675,5-hydroxytropisetron,PharmGKB_Id-Name(Chemicals)
"6,7-dihydroxybergamottin",PA151958362,Name-PharmGKB_Id(Chemicals)
PA151958362,"6,7-dihydroxybergamottin",PharmGKB_Id-Name(Chemicals)
6-O-desmethyl mycophenolic acid,PA166131255,Name-PharmGKB_Id(Chemicals)
PA166131255,6-O-desmethyl mycophenolic acid,PharmGKB_Id-Name(Chemicals)
6-O-desmethyl mycophenolic acid,DM-MPA,Synonym(Chemicals)
PA166131255,HMDB:HMDB60788,Cross_reference(Chemicals)
PA166131255,PubChem Compound:25879063,Cross_reference(Chemicals)
6-alpha-noroxycodol,PA166170822,Name-PharmGKB_Id(Chemicals)
PA166170822,6-alpha-noroxycodol,PharmGKB_Id-Name(Chemicals)
6-beta-noroxycodol,PA166170823,Name-PharmGKB_Id(Chemicals)
PA166170823,6-beta-noroxycodol,PharmGKB_Id-Name(Chemicals)
6-hydroxy r-warfarin,PA166131394,Name-PharmGKB_Id(Chemicals)
PA166131394,6-hydroxy r-warfarin,PharmGKB_Id-Name(Chemicals)
PA166131394,HMDB:HMDB13883,Cross_reference(Chemicals)
6-hydroxy s-warfarin,PA166131393,Name-PharmGKB_Id(Chemicals)
PA166131393,6-hydroxy s-warfarin,PharmGKB_Id-Name(Chemicals)
PA166131393,HMDB:HMDB13880,Cross_reference(Chemicals)
6-hydroxyondansetron,PA166179302,Name-PharmGKB_Id(Chemicals)
PA166179302,6-hydroxyondansetron,PharmGKB_Id-Name(Chemicals)
PA166179302,PubChem Compound:20152440,Cross_reference(Chemicals)
6-hydroxytropisetron,PA166179676,Name-PharmGKB_Id(Chemicals)
PA166179676,6-hydroxytropisetron,PharmGKB_Id-Name(Chemicals)
6-methylmercaptopurine riboside,PA166160610,Name-PharmGKB_Id(Chemicals)
PA166160610,6-methylmercaptopurine riboside,PharmGKB_Id-Name(Chemicals)
6-methylmercaptopurine riboside,6-Methylthioinosine,Synonym(Chemicals)
6-methylmercaptopurine riboside,6-meMPR,Synonym(Chemicals)
PA166160610,PubChem Compound:237358,Cross_reference(Chemicals)
6-o-phosphoryl inosine monophosphate,PA130230922,Name-PharmGKB_Id(Chemicals)
PA130230922,6-o-phosphoryl inosine monophosphate,PharmGKB_Id-Name(Chemicals)
PA130230922,DrugBank:DB03510,Cross_reference(Chemicals)
PA130230922,PDB:IMO,Cross_reference(Chemicals)
PA130230922,PubChem Compound:444818,Cross_reference(Chemicals)
PA130230922,PubChem Substance:46506764,Cross_reference(Chemicals)
6-oxo-methylphenidate,PA166170918,Name-PharmGKB_Id(Chemicals)
PA166170918,6-oxo-methylphenidate,PharmGKB_Id-Name(Chemicals)
6-oxo-ritalinic acid,PA166170922,Name-PharmGKB_Id(Chemicals)
PA166170922,6-oxo-ritalinic acid,PharmGKB_Id-Name(Chemicals)
6-phosphogluconate,PA166178276,Name-PharmGKB_Id(Chemicals)
PA166178276,6-phosphogluconate,PharmGKB_Id-Name(Chemicals)
PA166178276,PubChem Compound:91493,Cross_reference(Chemicals)
6-phosphogluconolactone,PA166178275,Name-PharmGKB_Id(Chemicals)
PA166178275,6-phosphogluconolactone,PharmGKB_Id-Name(Chemicals)
PA166178275,PubChem Compound:439452,Cross_reference(Chemicals)
6alpha-oxycodol,PA166170818,Name-PharmGKB_Id(Chemicals)
PA166170818,6alpha-oxycodol,PharmGKB_Id-Name(Chemicals)
6alpha-oxycodol,dihydrooxycodone,Synonym(Chemicals)
PA166170818,PubChem Compound:5360241,Cross_reference(Chemicals)
6alpha-oxymorphol,PA166170821,Name-PharmGKB_Id(Chemicals)
PA166170821,6alpha-oxymorphol,PharmGKB_Id-Name(Chemicals)
PA166170821,PubChem Compound:126968609,Cross_reference(Chemicals)
6beta-hydroxycortisol,PA166176697,Name-PharmGKB_Id(Chemicals)
PA166176697,6beta-hydroxycortisol,PharmGKB_Id-Name(Chemicals)
PA166176697,PubChem Compound:6852390,Cross_reference(Chemicals)
6beta-oxycodol hydrochloride,PA166170819,Name-PharmGKB_Id(Chemicals)
PA166170819,6beta-oxycodol hydrochloride,PharmGKB_Id-Name(Chemicals)
PA166170819,PubChem Compound:129318662,Cross_reference(Chemicals)
6beta-oxymorphol,PA166170820,Name-PharmGKB_Id(Chemicals)
PA166170820,6beta-oxymorphol,PharmGKB_Id-Name(Chemicals)
PA166170820,PubChem Compound:21779240,Cross_reference(Chemicals)
7-deoxydoxorubicinone,PA165291924,Name-PharmGKB_Id(Chemicals)
PA165291924,7-deoxydoxorubicinone,PharmGKB_Id-Name(Chemicals)
7-deoxydoxorubicinone,DOX deoxyaglycone,Synonym(Chemicals)
PA165291924,PubChem Compound:83958,Cross_reference(Chemicals)
7-hydroxy r-warfarin,PA166131397,Name-PharmGKB_Id(Chemicals)
PA166131397,7-hydroxy r-warfarin,PharmGKB_Id-Name(Chemicals)
PA166131397,HMDB:HMDB13886,Cross_reference(Chemicals)
7-hydroxy s-warfarin,PA166131399,Name-PharmGKB_Id(Chemicals)
PA166131399,7-hydroxy s-warfarin,PharmGKB_Id-Name(Chemicals)
7-hydroxyefavirenz,PA166131321,Name-PharmGKB_Id(Chemicals)
PA166131321,7-hydroxyefavirenz,PharmGKB_Id-Name(Chemicals)
PA166131321,PubChem Compound:40621976,Cross_reference(Chemicals)
7-hydroxyefavirenz glucuronide,PA166131554,Name-PharmGKB_Id(Chemicals)
PA166131554,7-hydroxyefavirenz glucuronide,PharmGKB_Id-Name(Chemicals)
7-hydroxyondansetron,PA166179304,Name-PharmGKB_Id(Chemicals)
PA166179304,7-hydroxyondansetron,PharmGKB_Id-Name(Chemicals)
PA166179304,PubChem Compound:71749264,Cross_reference(Chemicals)
7-hydroxytropisetron,PA166179677,Name-PharmGKB_Id(Chemicals)
PA166179677,7-hydroxytropisetron,PharmGKB_Id-Name(Chemicals)
"8,14-dihydroxyefavirenz",PA166131296,Name-PharmGKB_Id(Chemicals)
PA166131296,"8,14-dihydroxyefavirenz",PharmGKB_Id-Name(Chemicals)
PA166131296,PubChem Compound:16725849,Cross_reference(Chemicals)
"8,14-dihydroxyefavirenz glucuronide",PA166131556,Name-PharmGKB_Id(Chemicals)
PA166131556,"8,14-dihydroxyefavirenz glucuronide",PharmGKB_Id-Name(Chemicals)
"8,9-anhydroerythronolide b 6,9-hemiketal",PA166160608,Name-PharmGKB_Id(Chemicals)
PA166160608,"8,9-anhydroerythronolide b 6,9-hemiketal",PharmGKB_Id-Name(Chemicals)
"8-cyclopentyl-1,3-dipropylxanthine",PA152530740,Name-PharmGKB_Id(Chemicals)
PA152530740,"8-cyclopentyl-1,3-dipropylxanthine",PharmGKB_Id-Name(Chemicals)
"8-cyclopentyl-1,3-dipropylxanthine",8-cyclopentyl-1,Synonym(Chemicals)
8-hydroxy r-warfarin,PA166131396,Name-PharmGKB_Id(Chemicals)
PA166131396,8-hydroxy r-warfarin,PharmGKB_Id-Name(Chemicals)
PA166131396,HMDB:HMDB13885,Cross_reference(Chemicals)
8-hydroxycarvedilol,PA166179269,Name-PharmGKB_Id(Chemicals)
PA166179269,8-hydroxycarvedilol,PharmGKB_Id-Name(Chemicals)
PA166179269,HMDB:HMDB0013946,Cross_reference(Chemicals)
PA166179269,PubChem Compound:9979639,Cross_reference(Chemicals)
8-hydroxyefavirenz,PA166131334,Name-PharmGKB_Id(Chemicals)
PA166131334,8-hydroxyefavirenz,PharmGKB_Id-Name(Chemicals)
PA166131334,PubChem Compound:487643,Cross_reference(Chemicals)
8-hydroxyefavirenz glucuronide,PA166131555,Name-PharmGKB_Id(Chemicals)
PA166131555,8-hydroxyefavirenz glucuronide,PharmGKB_Id-Name(Chemicals)
8-hydroxynevirapine,PA166131248,Name-PharmGKB_Id(Chemicals)
PA166131248,8-hydroxynevirapine,PharmGKB_Id-Name(Chemicals)
PA166131248,HMDB:HMDB13913,Cross_reference(Chemicals)
PA166131248,PubChem Compound:10755325,Cross_reference(Chemicals)
8-hydroxynevirapine glucuronide,PA166131257,Name-PharmGKB_Id(Chemicals)
PA166131257,8-hydroxynevirapine glucuronide,PharmGKB_Id-Name(Chemicals)
PA166131257,HMDB:HMDB61130,Cross_reference(Chemicals)
PA166131257,PubChem Compound:131770041,Cross_reference(Chemicals)
8-hydroxyondansetron,PA166179303,Name-PharmGKB_Id(Chemicals)
PA166179303,8-hydroxyondansetron,PharmGKB_Id-Name(Chemicals)
PA166179303,PubChem Compound:19734439,Cross_reference(Chemicals)
8-hydroxythioguanine,PA166160631,Name-PharmGKB_Id(Chemicals)
PA166160631,8-hydroxythioguanine,PharmGKB_Id-Name(Chemicals)
8-hydroxythioguanine,8-OHTG,Synonym(Chemicals)
8-hydroxythioguanine,8-hydroxy-thioguanine,Synonym(Chemicals)
PA166160631,MeSH:C400279,External_vocabulary(Chemicals)
8-oxo-dGTP,PA166153171,Name-PharmGKB_Id(Chemicals)
PA166153171,8-oxo-dGTP,PharmGKB_Id-Name(Chemicals)
8-oxo-dGTP,8-Oxodeoxyguanosine triphosphate,Synonym(Chemicals)
PA166153171,PubChem Compound:107902,Cross_reference(Chemicals)
"9,10-dihydrodeoxyartemisinin",PA166131239,Name-PharmGKB_Id(Chemicals)
PA166131239,"9,10-dihydrodeoxyartemisinin",PharmGKB_Id-Name(Chemicals)
PA166131239,DrugBank Metabolite:DBMET00783,Cross_reference(Chemicals)
ABT-751,PA166104276,Name-PharmGKB_Id(Chemicals)
PA166104276,ABT-751,PharmGKB_Id-Name(Chemicals)
PA166104276,RxNorm:1661017,External_vocabulary(Chemicals)
ACE inhibitors and calcium channel blockers,PA164712305,Name-PharmGKB_Id(Chemicals)
PA164712305,ACE inhibitors and calcium channel blockers,PharmGKB_Id-Name(Chemicals)
PA164712305,ATC:C09BB,External_vocabulary(Chemicals)
ACE inhibitors and diuretics,PA164712306,Name-PharmGKB_Id(Chemicals)
PA164712306,ACE inhibitors and diuretics,PharmGKB_Id-Name(Chemicals)
PA164712306,ATC:C09BA,External_vocabulary(Chemicals)
AFN911,PA166182001,Name-PharmGKB_Id(Chemicals)
PA166182001,AFN911,PharmGKB_Id-Name(Chemicals)
AFN911,imatinib M5,Synonym(Chemicals)
PA166182001,HMDB:HMDB0013863,Cross_reference(Chemicals)
PA166182001,PubChem Compound:131750717,Cross_reference(Chemicals)
APC,PA166131559,Name-PharmGKB_Id(Chemicals)
PA166131559,APC,PharmGKB_Id-Name(Chemicals)
APC,7-ethyl-10-[4-N-(5-aminopentanoic acid)-1-piperidino] carbonyloxycamptothecin,Synonym(Chemicals)
PA166131559,HMDB:HMDB60661,Cross_reference(Chemicals)
PA166131559,PubChem Compound:10077584,Cross_reference(Chemicals)
AZD1152,PA164738432,Name-PharmGKB_Id(Chemicals)
PA164738432,AZD1152,PharmGKB_Id-Name(Chemicals)
"Ace Inhibitors, Combinations",PA164712307,Name-PharmGKB_Id(Chemicals)
PA164712307,"Ace Inhibitors, Combinations",PharmGKB_Id-Name(Chemicals)
PA164712307,ATC:C09B,External_vocabulary(Chemicals)
"Ace Inhibitors, Plain",PA164712308,Name-PharmGKB_Id(Chemicals)
PA164712308,"Ace Inhibitors, Plain",PharmGKB_Id-Name(Chemicals)
"Ace Inhibitors, Plain",Ace Inhibitor,Synonym(Chemicals)
PA164712308,ATC:C09AA,External_vocabulary(Chemicals)
Acetic acid derivatives and related substances,PA164712309,Name-PharmGKB_Id(Chemicals)
PA164712309,Acetic acid derivatives and related substances,PharmGKB_Id-Name(Chemicals)
PA164712309,ATC:M01AB,External_vocabulary(Chemicals)
Acid preparations,PA164712310,Name-PharmGKB_Id(Chemicals)
PA164712310,Acid preparations,PharmGKB_Id-Name(Chemicals)
PA164712310,ATC:A09AB,External_vocabulary(Chemicals)
Acidifiers,PA164712311,Name-PharmGKB_Id(Chemicals)
PA164712311,Acidifiers,PharmGKB_Id-Name(Chemicals)
PA164712311,ATC:G04BA,External_vocabulary(Chemicals)
Acridine derivatives,PA164712312,Name-PharmGKB_Id(Chemicals)
PA164712312,Acridine derivatives,PharmGKB_Id-Name(Chemicals)
PA164712312,ATC:D08AA,External_vocabulary(Chemicals)
Acth,PA164712313,Name-PharmGKB_Id(Chemicals)
PA164712313,Acth,PharmGKB_Id-Name(Chemicals)
PA164712313,ATC:H01AA,External_vocabulary(Chemicals)
PA164712313,UMLS:C0001655,External_vocabulary(Chemicals)
PA164712313,NDFRT:N0000006478,External_vocabulary(Chemicals)
Actinomycines,PA164712314,Name-PharmGKB_Id(Chemicals)
PA164712314,Actinomycines,PharmGKB_Id-Name(Chemicals)
PA164712314,ATC:L01DA,External_vocabulary(Chemicals)
Adamantane derivatives,PA164712315,Name-PharmGKB_Id(Chemicals)
PA164712315,Adamantane derivatives,PharmGKB_Id-Name(Chemicals)
PA164712315,ATC:N04BB,External_vocabulary(Chemicals)
Adrenergic and dopaminergic agents,PA164712316,Name-PharmGKB_Id(Chemicals)
PA164712316,Adrenergic and dopaminergic agents,PharmGKB_Id-Name(Chemicals)
PA164712316,ATC:C01CA,External_vocabulary(Chemicals)
Adrenergics For Systemic Use,PA164712317,Name-PharmGKB_Id(Chemicals)
PA164712317,Adrenergics For Systemic Use,PharmGKB_Id-Name(Chemicals)
PA164712317,ATC:R03C,External_vocabulary(Chemicals)
Adrenergics and other drugs for obstructive airway diseases,PA164712318,Name-PharmGKB_Id(Chemicals)
PA164712318,Adrenergics and other drugs for obstructive airway diseases,PharmGKB_Id-Name(Chemicals)
PA164712318,ATC:R03AK,External_vocabulary(Chemicals)
PA164712318,ATC:R03CK,External_vocabulary(Chemicals)
Agents Acting On The Renin-angiotensin System,PA164712320,Name-PharmGKB_Id(Chemicals)
PA164712320,Agents Acting On The Renin-angiotensin System,PharmGKB_Id-Name(Chemicals)
Agents Acting On The Renin-angiotensin System,RAAS acting drugs,Synonym(Chemicals)
PA164712320,ATC:C09,External_vocabulary(Chemicals)
Agents Against Amoebiasis And Other Protozoal Diseases,PA164712321,Name-PharmGKB_Id(Chemicals)
PA164712321,Agents Against Amoebiasis And Other Protozoal Diseases,PharmGKB_Id-Name(Chemicals)
PA164712321,ATC:P01A,External_vocabulary(Chemicals)
Agents Against Leishmaniasis And Trypanosomiasis,PA164712322,Name-PharmGKB_Id(Chemicals)
PA164712322,Agents Against Leishmaniasis And Trypanosomiasis,PharmGKB_Id-Name(Chemicals)
PA164712322,ATC:P01C,External_vocabulary(Chemicals)
Agents For Treatment Of Hemorrhoids And,PA164712323,Name-PharmGKB_Id(Chemicals)
PA164712323,Agents For Treatment Of Hemorrhoids And,PharmGKB_Id-Name(Chemicals)
PA164712323,ATC:C05A,External_vocabulary(Chemicals)
Aldehydes and derivatives,PA164712324,Name-PharmGKB_Id(Chemicals)
PA164712324,Aldehydes and derivatives,PharmGKB_Id-Name(Chemicals)
PA164712324,ATC:N05CC,External_vocabulary(Chemicals)
Aldose reductase inhibitors,PA164712325,Name-PharmGKB_Id(Chemicals)
PA164712325,Aldose reductase inhibitors,PharmGKB_Id-Name(Chemicals)
PA164712325,ATC:A10XA,External_vocabulary(Chemicals)
Aldosterone antagonists,PA164712326,Name-PharmGKB_Id(Chemicals)
PA164712326,Aldosterone antagonists,PharmGKB_Id-Name(Chemicals)
PA164712326,ATC:C03DA,External_vocabulary(Chemicals)
PA164712326,UMLS:C2757004,External_vocabulary(Chemicals)
PA164712326,NDFRT:N0000011310,External_vocabulary(Chemicals)
Alimentary Tract And Metabolism,PA164712327,Name-PharmGKB_Id(Chemicals)
PA164712327,Alimentary Tract And Metabolism,PharmGKB_Id-Name(Chemicals)
PA164712327,ATC:A,External_vocabulary(Chemicals)
"Alkaloids, excl. rauwolfia",PA164712328,Name-PharmGKB_Id(Chemicals)
PA164712328,"Alkaloids, excl. rauwolfia",PharmGKB_Id-Name(Chemicals)
PA164712328,ATC:C02KA,External_vocabulary(Chemicals)
"Alkaloids, excl. rauwolfia, in combination with diuretics",PA164712329,Name-PharmGKB_Id(Chemicals)
PA164712329,"Alkaloids, excl. rauwolfia, in combination with diuretics",PharmGKB_Id-Name(Chemicals)
PA164712329,ATC:C02LK,External_vocabulary(Chemicals)
Alkyl sulfonates,PA164712330,Name-PharmGKB_Id(Chemicals)
PA164712330,Alkyl sulfonates,PharmGKB_Id-Name(Chemicals)
PA164712330,ATC:L01AB,External_vocabulary(Chemicals)
PA164712330,UMLS:C0002072,External_vocabulary(Chemicals)
PA164712330,NDFRT:N0000007506,External_vocabulary(Chemicals)
Alkylating Agents,PA164712331,Name-PharmGKB_Id(Chemicals)
PA164712331,Alkylating Agents,PharmGKB_Id-Name(Chemicals)
PA164712331,ATC:L01A,External_vocabulary(Chemicals)
