head,tail,relation
PA165109048,UMLS:C0264134,External_vocabulary(Phenotypes)
PA165109048,MedDRA:10019092,External_vocabulary(Phenotypes)
PA165109048,NDFRT:N0000004211,External_vocabulary(Phenotypes)
Acquired immune deficiency syndrome-related complex,PA165108992,Name-PharmGKB_Id(Phenotypes)
PA165108992,Acquired immune deficiency syndrome-related complex,PharmGKB_Id-Name(Phenotypes)
PA165108992,MeSH:D000386,External_vocabulary(Phenotypes)
PA165108992,SnoMedCT:240611008,External_vocabulary(Phenotypes)
PA165108992,UMLS:C0001857,External_vocabulary(Phenotypes)
PA165108992,MedDRA:10000567,External_vocabulary(Phenotypes)
PA165108992,NDFRT:N0000000344,External_vocabulary(Phenotypes)
Acquired immune deficiency syndrome-related nephropathy,PA165108133,Name-PharmGKB_Id(Phenotypes)
PA165108133,Acquired immune deficiency syndrome-related nephropathy,PharmGKB_Id-Name(Phenotypes)
Acquired immune deficiency syndrome-related nephropathy,AIDS - Acquired immune deficiency synd-related nephropathy,Synonym(Phenotypes)
Acquired immune deficiency syndrome-related nephropathy,Human immunodeficiency virus-related nephropathy,Synonym(Phenotypes)
PA165108133,MeSH:D016263,External_vocabulary(Phenotypes)
PA165108133,SnoMedCT:236406007,External_vocabulary(Phenotypes)
PA165108133,UMLS:C0078911,External_vocabulary(Phenotypes)
PA165108133,NDFRT:N0000003389,External_vocabulary(Phenotypes)
Acquired partial lipodystrophy,PA152068054,Name-PharmGKB_Id(Phenotypes)
PA152068054,Acquired partial lipodystrophy,PharmGKB_Id-Name(Phenotypes)
Acquired partial lipodystrophy,Hollander-Simons syndrome,Synonym(Phenotypes)
Acquired partial lipodystrophy,"Lipodystrophy, Acquired Partial",Synonym(Phenotypes)
Acquired partial lipodystrophy,Progressive partial lipodystrophy,Synonym(Phenotypes)
PA152068054,SnoMedCT:75659004,External_vocabulary(Phenotypes)
PA152068054,UMLS:C0220989,External_vocabulary(Phenotypes)
PA152068054,MedDRA:10053857,External_vocabulary(Phenotypes)
Acquired pes,PA165108438,Name-PharmGKB_Id(Phenotypes)
PA165108438,Acquired pes,PharmGKB_Id-Name(Phenotypes)
PA165108438,MeSH:D005531,External_vocabulary(Phenotypes)
PA165108438,SnoMedCT:111260007,External_vocabulary(Phenotypes)
PA165108438,UMLS:C0016507,External_vocabulary(Phenotypes)
PA165108438,NDFRT:N0000001273,External_vocabulary(Phenotypes)
Acquired trigger finger,PA165108344,Name-PharmGKB_Id(Phenotypes)
PA165108344,Acquired trigger finger,PharmGKB_Id-Name(Phenotypes)
Acquired trigger finger,Nodular tendinous disease of finger,Synonym(Phenotypes)
Acquired trigger finger,Trigger finger,Synonym(Phenotypes)
Acquired trigger finger,Triggering of finger,Synonym(Phenotypes)
PA165108344,MeSH:D052582,External_vocabulary(Phenotypes)
PA165108344,SnoMedCT:1539003,External_vocabulary(Phenotypes)
PA165108344,UMLS:C0158328,External_vocabulary(Phenotypes)
PA165108344,MedDRA:10044654,External_vocabulary(Phenotypes)
PA165108344,NDFRT:N0000181057,External_vocabulary(Phenotypes)
Acrocephalopolysyndactyly type II,PA152249159,Name-PharmGKB_Id(Phenotypes)
PA152249159,Acrocephalopolysyndactyly type II,PharmGKB_Id-Name(Phenotypes)
Acrocephalopolysyndactyly type II,Carpenter Syndrome,Synonym(Phenotypes)
PA152249159,SnoMedCT:403767009,External_vocabulary(Phenotypes)
PA152249159,UMLS:C1275078,External_vocabulary(Phenotypes)
Acrocephalosyndactylia,PA443251,Name-PharmGKB_Id(Phenotypes)
PA443251,Acrocephalosyndactylia,PharmGKB_Id-Name(Phenotypes)
Acrocephalosyndactylia,Acrocephalosyndactylias,Synonym(Phenotypes)
Acrocephalosyndactylia,Acrocephalosyndactyly,Synonym(Phenotypes)
Acrocephalosyndactylia,Acrocephalosyndactyly (Apert),Synonym(Phenotypes)
Acrocephalosyndactylia,Acrocephalosyndactyly type I,Synonym(Phenotypes)
Acrocephalosyndactylia,Apert Syndrome,Synonym(Phenotypes)
Acrocephalosyndactylia,Apert's syndrome,Synonym(Phenotypes)
Acrocephalosyndactylia,Pfeiffer Syndrome,Synonym(Phenotypes)
Acrocephalosyndactylia,Saethre Chotzen Syndrome,Synonym(Phenotypes)
Acrocephalosyndactylia,Saethre-Chotzen Syndrome,Synonym(Phenotypes)
Acrocephalosyndactylia,"Syndrome, Apert",Synonym(Phenotypes)
Acrocephalosyndactylia,"Syndrome, Pfeiffer",Synonym(Phenotypes)
Acrocephalosyndactylia,"Syndrome, Saethre-Chotzen",Synonym(Phenotypes)
PA443251,MeSH:D000168,External_vocabulary(Phenotypes)
PA443251,SnoMedCT:205258009,External_vocabulary(Phenotypes)
PA443251,SnoMedCT:268262006,External_vocabulary(Phenotypes)
PA443251,UMLS:C1510455,External_vocabulary(Phenotypes)
PA443251,MedDRA:10000590,External_vocabulary(Phenotypes)
PA443251,NDFRT:N0000000292,External_vocabulary(Phenotypes)
Acrodynia due to mercury,PA165108831,Name-PharmGKB_Id(Phenotypes)
PA165108831,Acrodynia due to mercury,PharmGKB_Id-Name(Phenotypes)
Acrodynia due to mercury,Erythredema polyneuropathy,Synonym(Phenotypes)
Acrodynia due to mercury,Erythroedema polyneuropathy,Synonym(Phenotypes)
PA165108831,MeSH:D000170,External_vocabulary(Phenotypes)
PA165108831,SnoMedCT:66695004,External_vocabulary(Phenotypes)
PA165108831,UMLS:C0001198,External_vocabulary(Phenotypes)
PA165108831,MedDRA:10000598,External_vocabulary(Phenotypes)
PA165108831,NDFRT:N0000000294,External_vocabulary(Phenotypes)
Acromegaly,PA443254,Name-PharmGKB_Id(Phenotypes)
PA443254,Acromegaly,PharmGKB_Id-Name(Phenotypes)
Acromegaly,"Hypersecretion Syndrome, Somatotropin (Acromegaly)",Synonym(Phenotypes)
Acromegaly,"Hypersecretion Syndromes, Somatotropin (Acromegaly)",Synonym(Phenotypes)
Acromegaly,Inappropriate GH Secretion Syndrome (Acromegaly),Synonym(Phenotypes)
Acromegaly,Inappropriate Growth Hormone Secretion Syndrome (Acromegaly),Synonym(Phenotypes)
Acromegaly,Somatotropin Hypersecretion Syndrome (Acromegaly),Synonym(Phenotypes)
Acromegaly,Somatotropin Hypersecretion Syndromes (Acromegaly),Synonym(Phenotypes)
Acromegaly,"Syndrome, Somatotropin Hypersecretion (Acromegaly)",Synonym(Phenotypes)
Acromegaly,"Syndromes, Somatotropin Hypersecretion (Acromegaly)",Synonym(Phenotypes)
PA443254,MeSH:D000172,External_vocabulary(Phenotypes)
PA443254,SnoMedCT:74107003,External_vocabulary(Phenotypes)
PA443254,UMLS:C0001206,External_vocabulary(Phenotypes)
PA443254,MedDRA:10000599,External_vocabulary(Phenotypes)
PA443254,NDFRT:N0000000295,External_vocabulary(Phenotypes)
Actinomycetales Infections,PA166048822,Name-PharmGKB_Id(Phenotypes)
PA166048822,Actinomycetales Infections,PharmGKB_Id-Name(Phenotypes)
PA166048822,NDFRT:N0000000299,External_vocabulary(Phenotypes)
Actinomycosis unspecified site NOS,PA165108511,Name-PharmGKB_Id(Phenotypes)
PA165108511,Actinomycosis unspecified site NOS,PharmGKB_Id-Name(Phenotypes)
PA165108511,MeSH:D000196,External_vocabulary(Phenotypes)
PA165108511,SnoMedCT:186405006,External_vocabulary(Phenotypes)
PA165108511,UMLS:C0001261,External_vocabulary(Phenotypes)
PA165108511,MedDRA:10000620,External_vocabulary(Phenotypes)
PA165108511,NDFRT:N0000000300,External_vocabulary(Phenotypes)
Activated Protein C Resistance,PA446880,Name-PharmGKB_Id(Phenotypes)
PA446880,Activated Protein C Resistance,PharmGKB_Id-Name(Phenotypes)
Activated Protein C Resistance,APC Resistance,Synonym(Phenotypes)
Activated Protein C Resistance,Activated protein C resistance,Synonym(Phenotypes)
Activated Protein C Resistance,Resistance to activated protein C due to Factor V Leiden,Synonym(Phenotypes)
Activated Protein C Resistance,Resistance to activated protein C due to Factor V R506Q,Synonym(Phenotypes)
Activated Protein C Resistance,"Resistance, APC",Synonym(Phenotypes)
PA446880,MeSH:D020016,External_vocabulary(Phenotypes)
PA446880,SnoMedCT:421527008,External_vocabulary(Phenotypes)
PA446880,UMLS:C0600433,External_vocabulary(Phenotypes)
PA446880,MedDRA:10056867,External_vocabulary(Phenotypes)
PA446880,NDFRT:N0000003983,External_vocabulary(Phenotypes)
Acute Necrotizing Encephalopathy,PA164924608,Name-PharmGKB_Id(Phenotypes)
PA164924608,Acute Necrotizing Encephalopathy,PharmGKB_Id-Name(Phenotypes)
Acute abdomen,PA165109055,Name-PharmGKB_Id(Phenotypes)
PA165109055,Acute abdomen,PharmGKB_Id-Name(Phenotypes)
PA165109055,MeSH:D000006,External_vocabulary(Phenotypes)
PA165109055,SnoMedCT:9209005,External_vocabulary(Phenotypes)
PA165109055,UMLS:C0000727,External_vocabulary(Phenotypes)
PA165109055,MedDRA:10000096,External_vocabulary(Phenotypes)
PA165109055,NDFRT:N0000000260,External_vocabulary(Phenotypes)
Acute bovine pulmonary emphysema AND edema,PA165108963,Name-PharmGKB_Id(Phenotypes)
PA165108963,Acute bovine pulmonary emphysema AND edema,PharmGKB_Id-Name(Phenotypes)
Acute bovine pulmonary emphysema AND edema,ABPE,Synonym(Phenotypes)
Acute bovine pulmonary emphysema AND edema,Acute bovine pulmonary emphysema and edema,Synonym(Phenotypes)
Acute bovine pulmonary emphysema AND edema,Atypical interstitial pneumonia,Synonym(Phenotypes)
Acute bovine pulmonary emphysema AND edema,Atypical interstitial pneumonia in cattle,Synonym(Phenotypes)
PA165108963,MeSH:D011016,External_vocabulary(Phenotypes)
PA165108963,SnoMedCT:20606002,External_vocabulary(Phenotypes)
PA165108963,UMLS:C0032291,External_vocabulary(Phenotypes)
PA165108963,NDFRT:N0000010988,External_vocabulary(Phenotypes)
Acute cholecystitis NOS,PA165108810,Name-PharmGKB_Id(Phenotypes)
PA165108810,Acute cholecystitis NOS,PharmGKB_Id-Name(Phenotypes)
PA165108810,MeSH:D041881,External_vocabulary(Phenotypes)
PA165108810,SnoMedCT:197411000,External_vocabulary(Phenotypes)
PA165108810,UMLS:C0149520,External_vocabulary(Phenotypes)
PA165108810,MedDRA:10000691,External_vocabulary(Phenotypes)
PA165108810,NDFRT:N0000010952,External_vocabulary(Phenotypes)
Acute cholecystitis unspecified,PA165108452,Name-PharmGKB_Id(Phenotypes)
PA165108452,Acute cholecystitis unspecified,PharmGKB_Id-Name(Phenotypes)
PA165108452,MeSH:D041881,External_vocabulary(Phenotypes)
PA165108452,SnoMedCT:197409009,External_vocabulary(Phenotypes)
PA165108452,UMLS:C0149520,External_vocabulary(Phenotypes)
PA165108452,MedDRA:10000691,External_vocabulary(Phenotypes)
PA165108452,NDFRT:N0000010952,External_vocabulary(Phenotypes)
Acute coronary syndrome,PA165108401,Name-PharmGKB_Id(Phenotypes)
PA165108401,Acute coronary syndrome,PharmGKB_Id-Name(Phenotypes)
Acute coronary syndrome,ACS - Acute coronary syndrome,Synonym(Phenotypes)
PA165108401,MeSH:D054058,External_vocabulary(Phenotypes)
PA165108401,SnoMedCT:394659003,External_vocabulary(Phenotypes)
PA165108401,UMLS:C0948089,External_vocabulary(Phenotypes)
PA165108401,MedDRA:10051592,External_vocabulary(Phenotypes)
PA165108401,NDFRT:N0000181188,External_vocabulary(Phenotypes)
Acute hemorrhagic leukoencephalitis,PA165108439,Name-PharmGKB_Id(Phenotypes)
PA165108439,Acute hemorrhagic leukoencephalitis,PharmGKB_Id-Name(Phenotypes)
Acute hemorrhagic leukoencephalitis,Acute haemorrhagic leucoencephalitis of Weston Hurst,Synonym(Phenotypes)
Acute hemorrhagic leukoencephalitis,Acute hemorrhagic leukoencephalitis of Weston Hurst,Synonym(Phenotypes)
PA165108439,MeSH:D004684,External_vocabulary(Phenotypes)
PA165108439,SnoMedCT:72986009,External_vocabulary(Phenotypes)
PA165108439,UMLS:C0014077,External_vocabulary(Phenotypes)
PA165108439,MedDRA:10058994,External_vocabulary(Phenotypes)
PA165108439,NDFRT:N0000001089,External_vocabulary(Phenotypes)
Acute necrosis of liver NOS,PA165108472,Name-PharmGKB_Id(Phenotypes)
PA165108472,Acute necrosis of liver NOS,PharmGKB_Id-Name(Phenotypes)
PA165108472,MeSH:D047508,External_vocabulary(Phenotypes)
PA165108472,SnoMedCT:197273006,External_vocabulary(Phenotypes)
PA165108472,UMLS:C0001364,External_vocabulary(Phenotypes)
PA165108472,MedDRA:10003695,External_vocabulary(Phenotypes)
PA165108472,NDFRT:N0000011090,External_vocabulary(Phenotypes)
Acute necrotizing pancreatitis,PA165108252,Name-PharmGKB_Id(Phenotypes)
PA165108252,Acute necrotizing pancreatitis,PharmGKB_Id-Name(Phenotypes)
Acute necrotizing pancreatitis,Necrotizing pancreatitis,Synonym(Phenotypes)
PA165108252,MeSH:D019283,External_vocabulary(Phenotypes)
PA165108252,SnoMedCT:7881005,External_vocabulary(Phenotypes)
PA165108252,UMLS:C0267941,External_vocabulary(Phenotypes)
PA165108252,MedDRA:10056219,External_vocabulary(Phenotypes)
PA165108252,NDFRT:N0000003910,External_vocabulary(Phenotypes)
Acute necrotizing ulcerative gingivostomatitis,PA165108653,Name-PharmGKB_Id(Phenotypes)
PA165108653,Acute necrotizing ulcerative gingivostomatitis,PharmGKB_Id-Name(Phenotypes)
Acute necrotizing ulcerative gingivostomatitis,Acute necrotising ulcerative gingivostomatitis,Synonym(Phenotypes)
Acute necrotizing ulcerative gingivostomatitis,Vincent's stomatitis,Synonym(Phenotypes)
PA165108653,MeSH:D005892,External_vocabulary(Phenotypes)
PA165108653,SnoMedCT:173599005,External_vocabulary(Phenotypes)
PA165108653,UMLS:C0017575,External_vocabulary(Phenotypes)
PA165108653,MedDRA:10056687,External_vocabulary(Phenotypes)
PA165108653,NDFRT:N0000001343,External_vocabulary(Phenotypes)
"Acute paralytic poliomyelitis, bulbar",PA165109060,Name-PharmGKB_Id(Phenotypes)
PA165109060,"Acute paralytic poliomyelitis, bulbar",PharmGKB_Id-Name(Phenotypes)
"Acute paralytic poliomyelitis, bulbar",Acute anterior bulbar polioencephalomyelitis,Synonym(Phenotypes)
"Acute paralytic poliomyelitis, bulbar",Acute anterior poliomyelitis,Synonym(Phenotypes)
"Acute paralytic poliomyelitis, bulbar",Acute infantile paralysis,Synonym(Phenotypes)
"Acute paralytic poliomyelitis, bulbar",Acute paralytic bulbar poliomyelitis,Synonym(Phenotypes)
"Acute paralytic poliomyelitis, bulbar",Acute paralytic poliomyelitis specified as bulbar,Synonym(Phenotypes)
PA165109060,MeSH:D011052,External_vocabulary(Phenotypes)
PA165109060,SnoMedCT:64764001,External_vocabulary(Phenotypes)
PA165109060,UMLS:C0032372,External_vocabulary(Phenotypes)
PA165109060,MedDRA:10000675,External_vocabulary(Phenotypes)
PA165109060,NDFRT:N0000002450,External_vocabulary(Phenotypes)
Acute stress reaction NOS,PA165108274,Name-PharmGKB_Id(Phenotypes)
PA165108274,Acute stress reaction NOS,PharmGKB_Id-Name(Phenotypes)
PA165108274,MeSH:D040701,External_vocabulary(Phenotypes)
PA165108274,SnoMedCT:268657003,External_vocabulary(Phenotypes)
PA165108274,UMLS:C0236816,External_vocabulary(Phenotypes)
PA165108274,MedDRA:10001039,External_vocabulary(Phenotypes)
PA165108274,NDFRT:N0000011158,External_vocabulary(Phenotypes)
Acute suppurative thyroiditis,PA165108138,Name-PharmGKB_Id(Phenotypes)
PA165108138,Acute suppurative thyroiditis,PharmGKB_Id-Name(Phenotypes)
Acute suppurative thyroiditis,Abscess of thyroid,Synonym(Phenotypes)
Acute suppurative thyroiditis,Pyogenic thyroiditis,Synonym(Phenotypes)
PA165108138,MeSH:D013969,External_vocabulary(Phenotypes)
PA165108138,SnoMedCT:25476006,External_vocabulary(Phenotypes)
PA165108138,UMLS:C0040150,External_vocabulary(Phenotypes)
PA165108138,NDFRT:N0000002947,External_vocabulary(Phenotypes)
Acute ulcerative gingivitis,PA165109110,Name-PharmGKB_Id(Phenotypes)
PA165109110,Acute ulcerative gingivitis,PharmGKB_Id-Name(Phenotypes)
Acute ulcerative gingivitis,ANUG - Acute necrotising ulcerative gingivitis,Synonym(Phenotypes)
Acute ulcerative gingivitis,ANUG - Acute necrotizing ulcerative gingivitis,Synonym(Phenotypes)
Acute ulcerative gingivitis,AUG - Acute ulcerative gingivitis,Synonym(Phenotypes)
Acute ulcerative gingivitis,Vincent's disease,Synonym(Phenotypes)
Acute ulcerative gingivitis,Vincent's gingivitis,Synonym(Phenotypes)
PA165109110,MeSH:D005892,External_vocabulary(Phenotypes)
PA165109110,SnoMedCT:172697005,External_vocabulary(Phenotypes)
PA165109110,UMLS:C0017575,External_vocabulary(Phenotypes)
PA165109110,MedDRA:10056687,External_vocabulary(Phenotypes)
PA165109110,NDFRT:N0000001343,External_vocabulary(Phenotypes)
Acute-Phase Reaction,PA443262,Name-PharmGKB_Id(Phenotypes)
PA443262,Acute-Phase Reaction,PharmGKB_Id-Name(Phenotypes)
Acute-Phase Reaction,Acute Phase Reaction,Synonym(Phenotypes)
Acute-Phase Reaction,Acute Phase State,Synonym(Phenotypes)
Acute-Phase Reaction,Acute-Phase Response,Synonym(Phenotypes)
Acute-Phase Reaction,Acute-Phase State,Synonym(Phenotypes)
Acute-Phase Reaction,"Reaction, Acute Phase",Synonym(Phenotypes)
Acute-Phase Reaction,"Reaction, Acute-Phase",Synonym(Phenotypes)
Acute-Phase Reaction,"Response, Acute Phase",Synonym(Phenotypes)
Acute-Phase Reaction,"Response, Acute-Phase",Synonym(Phenotypes)
Acute-Phase Reaction,"State, Acute-Phase",Synonym(Phenotypes)
PA443262,MeSH:D000210,External_vocabulary(Phenotypes)
PA443262,UMLS:C0001349,External_vocabulary(Phenotypes)
PA443262,NDFRT:N0000000303,External_vocabulary(Phenotypes)
Addison Disease,PA443264,Name-PharmGKB_Id(Phenotypes)
PA443264,Addison Disease,PharmGKB_Id-Name(Phenotypes)
Addison Disease,Addison Disease,Synonym(Phenotypes)
Addison Disease,Addison's Disease,Synonym(Phenotypes)
Addison Disease,Addisons Disease,Synonym(Phenotypes)
Addison Disease,"Disease, Addison",Synonym(Phenotypes)
Addison Disease,"Disease, Addison's",Synonym(Phenotypes)
Addison Disease,Primary adrenocortical insufficiency,Synonym(Phenotypes)
Addison Disease,Primary hypoadrenalism,Synonym(Phenotypes)
PA443264,MeSH:D000224,External_vocabulary(Phenotypes)
PA443264,SnoMedCT:363732003,External_vocabulary(Phenotypes)
PA443264,SnoMedCT:373662000,External_vocabulary(Phenotypes)
PA443264,UMLS:C0001403,External_vocabulary(Phenotypes)
PA443264,MedDRA:10001130,External_vocabulary(Phenotypes)
PA443264,NDFRT:N0000000305,External_vocabulary(Phenotypes)
Adenocarcinoma,PA443265,Name-PharmGKB_Id(Phenotypes)
PA443265,Adenocarcinoma,PharmGKB_Id-Name(Phenotypes)
Adenocarcinoma,"Adenocarcinoma, Basal Cell",Synonym(Phenotypes)
Adenocarcinoma,"Adenocarcinoma, Granular Cell",Synonym(Phenotypes)
Adenocarcinoma,"Adenocarcinoma, NOS",Synonym(Phenotypes)
Adenocarcinoma,"Adenocarcinoma, Oxyphilic",Synonym(Phenotypes)
Adenocarcinoma,"Adenocarcinoma, Tubular",Synonym(Phenotypes)
Adenocarcinoma,"Adenocarcinoma, no subtype",Synonym(Phenotypes)
Adenocarcinoma,Adenocarcinomas,Synonym(Phenotypes)
Adenocarcinoma,"Adenocarcinomas, Basal Cell",Synonym(Phenotypes)
Adenocarcinoma,"Adenocarcinomas, Granular Cell",Synonym(Phenotypes)
Adenocarcinoma,"Adenocarcinomas, Oxyphilic",Synonym(Phenotypes)
Adenocarcinoma,"Adenocarcinomas, Tubular",Synonym(Phenotypes)
Adenocarcinoma,"Adenoma, Malignant",Synonym(Phenotypes)
Adenocarcinoma,"Adenomas, Malignant",Synonym(Phenotypes)
Adenocarcinoma,Basal Cell Adenocarcinoma,Synonym(Phenotypes)
Adenocarcinoma,Basal Cell Adenocarcinomas,Synonym(Phenotypes)
Adenocarcinoma,"Carcinoma, Cribriform",Synonym(Phenotypes)
Adenocarcinoma,"Carcinoma, Granular Cell",Synonym(Phenotypes)
Adenocarcinoma,"Carcinoma, Tubular",Synonym(Phenotypes)
Adenocarcinoma,"Carcinomas, Cribriform",Synonym(Phenotypes)
Adenocarcinoma,"Carcinomas, Granular Cell",Synonym(Phenotypes)
Adenocarcinoma,"Carcinomas, Tubular",Synonym(Phenotypes)
Adenocarcinoma,Cribriform Carcinoma,Synonym(Phenotypes)
Adenocarcinoma,Cribriform Carcinomas,Synonym(Phenotypes)
Adenocarcinoma,Granular Cell Adenocarcinoma,Synonym(Phenotypes)
Adenocarcinoma,Granular Cell Adenocarcinomas,Synonym(Phenotypes)
Adenocarcinoma,Granular Cell Carcinoma,Synonym(Phenotypes)
Adenocarcinoma,Granular Cell Carcinomas,Synonym(Phenotypes)
Adenocarcinoma,Malignant Adenoma,Synonym(Phenotypes)
Adenocarcinoma,Malignant Adenomas,Synonym(Phenotypes)
Adenocarcinoma,Oxyphilic Adenocarcinoma,Synonym(Phenotypes)
Adenocarcinoma,Oxyphilic Adenocarcinomas,Synonym(Phenotypes)
Adenocarcinoma,Tubular Adenocarcinoma,Synonym(Phenotypes)
Adenocarcinoma,Tubular Adenocarcinomas,Synonym(Phenotypes)
Adenocarcinoma,Tubular Carcinoma,Synonym(Phenotypes)
Adenocarcinoma,Tubular Carcinomas,Synonym(Phenotypes)
PA443265,MeSH:D000230,External_vocabulary(Phenotypes)
PA443265,SnoMedCT:35917007,External_vocabulary(Phenotypes)
PA443265,UMLS:C0001418,External_vocabulary(Phenotypes)
PA443265,MedDRA:10001141,External_vocabulary(Phenotypes)
PA443265,NDFRT:N0000000306,External_vocabulary(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar",PA443615,Name-PharmGKB_Id(Phenotypes)
PA443615,"Adenocarcinoma, Bronchiolo-Alveolar",PharmGKB_Id-Name(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar","Adenocarcinoma, Alveolar",Synonym(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar","Adenocarcinoma, Bronchiolo Alveolar",Synonym(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar","Adenocarcinomas, Alveolar",Synonym(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar","Adenocarcinomas, Bronchiolo-Alveolar",Synonym(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar",Alveolar Adenocarcinoma,Synonym(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar",Alveolar Adenocarcinomas,Synonym(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar",Alveolar Carcinoma,Synonym(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar",Alveolar Carcinomas,Synonym(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar",Alveolar adenocarcinoma,Synonym(Phenotypes)
"Adenocarcinoma, Bronchiolo-Alveolar",Alveolar carcinoma,Synonym(Phenotypes)
