PharmGKB_Id,Name,Alternate_names,Cross-reference,External_Vocabulary
PharmGKB:PA443621,"Adenocarcinoma, Mucinous","[""""""Adenocarcinomas, Mucinous"""""",""""""Carcinoma, Colloid"""""",""""""Carcinoma, Mucinous"""""",""""""Carcinomas, Colloid"""""",""""""Carcinomas, Mucinous"""""",""""""Colloid Carcinoma"""""",""""""Colloid Carcinomas"""""",""""""Gelatinous adenocarcinoma"""""",""""""Mucinous Adenocarcinoma"""""",""""""Mucinous Adenocarcinomas"""""",""""""Mucinous Carcinoma"""""",""""""Mucinous Carcinomas""""""]","[""""""""""""]","[""""""MeSH:D002288"""""",""""""SnoMedCT:72495009"""""",""""""UMLS:C0007130"""""",""""""MedDRA:10061564"""""",""""""NDFRT:N0000000675""""""]"
PharmGKB:PA443266,"Adenocarcinoma, Papillary","[""""""Adenocarcinomas, Papillary"""""",""""""Papillary Adenocarcinoma"""""",""""""Papillary Adenocarcinomas"""""",""""""Papillary adenocarcinoma"""""",""""""Papillary carcinoma of thyroid"""""",""""""Papillary renal cell carcinoma""""""]","[""""""""""""]","[""""""MeSH:D000231"""""",""""""SnoMedCT:4797003"""""",""""""UMLS:C0001420"""""",""""""NDFRT:N0000000307""""""]"
PharmGKB:PA165108289,Adenolymphoma,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D000235"""""",""""""SnoMedCT:422470007"""""",""""""UMLS:C0001429"""""",""""""NDFRT:N0000000309""""""]"
PharmGKB:PA443269,Adenoma,"[""""""Adenoma, Basal Cell"""""",""""""Adenoma, Follicular"""""",""""""Adenoma, Microcystic"""""",""""""Adenoma, Monomorphic"""""",""""""Adenoma, Papillary"""""",""""""Adenoma, Trabecular"""""",""""""Adenoma, no subtype"""""",""""""Adenomas"""""",""""""Adenomas, Basal Cell"""""",""""""Adenomas, Follicular"""""",""""""Adenomas, Microcystic"""""",""""""Adenomas, Monomorphic"""""",""""""Adenomas, Papillary"""""",""""""Adenomas, Trabecular"""""",""""""Basal Cell Adenoma"""""",""""""Basal Cell Adenomas"""""",""""""Follicular Adenoma"""""",""""""Follicular Adenomas"""""",""""""Microcystic Adenoma"""""",""""""Microcystic Adenomas"""""",""""""Monomorphic Adenoma"""""",""""""Monomorphic Adenomas"""""",""""""Papillary Adenoma"""""",""""""Papillary Adenomas"""""",""""""Trabecular Adenoma"""""",""""""Trabecular Adenomas""""""]","[""""""""""""]","[""""""MeSH:D000236"""""",""""""SnoMedCT:32048006"""""",""""""UMLS:C0001430"""""",""""""MedDRA:10001231"""""",""""""NDFRT:N0000000310""""""]"
PharmGKB:PA444646,"Adenoma, Islet Cell","[""""""Adenomas, Islet Cell"""""",""""""Island Cell Tumor"""""",""""""Island Cell Tumors"""""",""""""Islet Cell Adenoma"""""",""""""Islet Cell Adenomas"""""",""""""Islet Cell Tumor"""""",""""""Islet Cell Tumors"""""",""""""Islet cell adenomatosis"""""",""""""Islet cell tumor"""""",""""""Islet cell tumor, benign"""""",""""""Nesidioblastoma"""""",""""""Nesidioblastomas"""""",""""""Tumor, Island Cell"""""",""""""Tumor, Islet Cell"""""",""""""Tumors, Island Cell"""""",""""""Tumors, Islet Cell""""""]","[""""""""""""]","[""""""MeSH:D007516"""""",""""""SnoMedCT:76345009"""""",""""""UMLS:C0022134"""""",""""""NDFRT:N0000001712""""""]"
PharmGKB:PA446629,"Adenoma, Liver Cell","[""""""Adenoma, Hepatocellular"""""",""""""Adenomas, Hepatocellular"""""",""""""Adenomas, Liver Cell"""""",""""""Benign Hepatoma"""""",""""""Benign Hepatomas"""""",""""""Benign hepatoma"""""",""""""Hepatocellular Adenoma"""""",""""""Hepatocellular Adenomas"""""",""""""Hepatocellular adenoma"""""",""""""Hepatoma, Benign"""""",""""""Hepatomas, Benign"""""",""""""Liver Cell Adenoma"""""",""""""Liver Cell Adenomas""""""]","[""""""""""""]","[""""""MeSH:D018248"""""",""""""SnoMedCT:78058005"""""",""""""UMLS:C0206669"""""",""""""MedDRA:10019827"""""",""""""NDFRT:N0000003720""""""]"
PharmGKB:PA446630,"Adenoma, Oxyphilic","[""""""Follicular adenoma, oxyphilic cell"""""",""""""Huerthle Cell Tumor"""""",""""""Hurthle Cell Tumor"""""",""""""Hurthle cell tumour"""""",""""""Oncocytoma"""""",""""""Oxyphilic Adenoma"""""",""""""Oxyphilic adenoma""""""]","[""""""""""""]","[""""""MeSH:D018249"""""",""""""SnoMedCT:89439007"""""",""""""UMLS:C1510502"""""",""""""MedDRA:10048757"""""",""""""NDFRT:N0000003721""""""]"
PharmGKB:PA444957,"Adenoma, Pleomorphic","[""""""Adenomas, Pleomorphic"""""",""""""Chondroid Syringoma"""""",""""""Chondroid Syringomas"""""",""""""Mixed Salivary Gland Tumor"""""",""""""Mixed tumor, salivary gland type"""""",""""""Mixed tumour"""""",""""""Pleomorphic Adenoma"""""",""""""Pleomorphic Adenomas"""""",""""""Salivary Gland Tumor, Mixed"""""",""""""Syringoma, Chondroid"""""",""""""Syringomas, Chondroid""""""]","[""""""""""""]","[""""""MeSH:D008949"""""",""""""SnoMedCT:8360001"""""",""""""UMLS:C0026277"""""",""""""NDFRT:N0000002023""""""]"
PharmGKB:PA445381,Adenomatous Polyposis Coli,"[""""""APC - Adenomatous polyposis coli"""""",""""""Adenomatosis, NOS"""""",""""""Adenomatous Polyposis Coli, Familial"""""",""""""Adenomatous Polyposis of the Colon"""""",""""""Adenomatous polyposis"""""",""""""Adenomatous polyposis coli"""""",""""""FAP - Familial adenomatous polyposis"""""",""""""FPC - Familial polyposis coli"""""",""""""Familial Adenomatous Polyposis Coli"""""",""""""Familial Polyposis Coli"""""",""""""Familial Polyposis Syndrome"""""",""""""Familial Polyposis Syndromes"""""",""""""Familial adenomatous polyposis"""""",""""""Familial multiple polyposis syndrome"""""",""""""Familial polyposis coli"""""",""""""Polyposis Coli, Adenomatous"""""",""""""Polyposis Coli, Familial"""""",""""""Polyposis Syndrome, Familial"""""",""""""Polyposis Syndromes, Familial"""""",""""""Polyposis coli"""""",""""""Syndrome, Familial Polyposis"""""",""""""Syndromes, Familial Polyposis"""""",""""""[M]Familial polyposis coli""""""]","[""""""""""""]","[""""""MeSH:D011125"""""",""""""SnoMedCT:70921007"""""",""""""SnoMedCT:72900001"""""",""""""UMLS:C0032580"""""",""""""MedDRA:10056981"""""",""""""NDFRT:N0000002457""""""]"
PharmGKB:PA446637,Adenomatous Polyps,"[""""""Adenomatous Polyp"""""",""""""Adenomatous polyp"""""",""""""Polyp, Adenomatous"""""",""""""Polypoid adenoma"""""",""""""Polyps, Adenomatous""""""]","[""""""""""""]","[""""""MeSH:D018256"""""",""""""SnoMedCT:82375006"""""",""""""UMLS:C0206677"""""",""""""NDFRT:N0000003728""""""]"
PharmGKB:PA443273,Adenoviridae Infections,"[""""""Adenoviridae Infection"""""",""""""Adenovirus Infection"""""",""""""Adenovirus Infections"""""",""""""Adenovirus infection, NOS"""""",""""""Disease due to Adenovirus"""""",""""""Disease due to Adenovirus, NOS"""""",""""""Infection, Adenoviridae"""""",""""""Infection, Adenovirus"""""",""""""Infections, Adenoviridae"""""",""""""Infections, Adenovirus""""""]","[""""""""""""]","[""""""MeSH:D000257"""""",""""""SnoMedCT:25225006"""""",""""""UMLS:C0001486"""""",""""""MedDRA:10060931"""""",""""""NDFRT:N0000000314""""""]"
PharmGKB:PA166048900,"Adenovirus Infections, Human","[""""""""""""]","[""""""""""""]","[""""""NDFRT:N0000000315""""""]"
PharmGKB:PA443275,Adhesion,"[""""""Adhesion"""""",""""""Adhesion, NOS"""""",""""""Adhesions""""""]","[""""""""""""]","[""""""MeSH:D000267"""""",""""""SnoMedCT:42685002"""""",""""""UMLS:C0001511"""""",""""""MedDRA:10059837"""""",""""""NDFRT:N0000000316""""""]"
PharmGKB:PA166048866,Adnexal Diseases,"[""""""""""""]","[""""""""""""]","[""""""NDFRT:N0000000320""""""]"
PharmGKB:PA166048907,Adolescent,"[""""""""""""]","[""""""""""""]","[""""""NDFRT:N0000010214""""""]"
PharmGKB:PA166048777,Adrenal Cortex Diseases,"[""""""""""""]","[""""""""""""]","[""""""NDFRT:N0000000322""""""]"
PharmGKB:PA166048902,Adrenal Cortex Neoplasms,"[""""""""""""]","[""""""""""""]","[""""""NDFRT:N0000000323""""""]"
PharmGKB:PA443286,"Adrenal Hyperplasia, Congenital","[""""""Adrenal Hyperplasias, Congenital"""""",""""""Adrenogenital Syndrome"""""",""""""Adrenogenital Syndromes"""""",""""""CAH - Congenital adrenal hyperplasia"""""",""""""Congenital Adrenal Hyperplasia"""""",""""""Congenital Adrenal Hyperplasias"""""",""""""Congenital adrenal cortical hyperplasia"""""",""""""Congenital adrenal hyperplasia"""""",""""""Hyperplasia, Congenital Adrenal"""""",""""""Hyperplasias, Congenital Adrenal"""""",""""""Syndrome, Adrenogenital"""""",""""""Syndromes, Adrenogenital""""""]","[""""""""""""]","[""""""MeSH:D000312"""""",""""""SnoMedCT:237751000"""""",""""""UMLS:C0001627"""""",""""""MedDRA:10010323"""""",""""""NDFRT:N0000000328""""""]"
PharmGKB:PA166048741,Adrenal Insufficiency,"[""""""""""""]","[""""""""""""]","[""""""NDFRT:N0000000326""""""]"
PharmGKB:PA165108409,Adrenal gland disorder NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D000307"""""",""""""SnoMedCT:190532009"""""",""""""UMLS:C0001621"""""",""""""MedDRA:10001347"""""",""""""NDFRT:N0000000324""""""]"
PharmGKB:PA446628,Adrenocortical Adenoma,"[""""""Adenoma, Adrenal Cortical"""""",""""""Adenoma, Adrenocortical"""""",""""""Adenomas, Adrenal Cortical"""""",""""""Adenomas, Adrenocortical"""""",""""""Adrenal Cortical Adenoma"""""",""""""Adrenal Cortical Adenomas"""""",""""""Adrenal adenoma"""""",""""""Adrenal cortical adenoma"""""",""""""Adrenal cortical adenoma morphology"""""",""""""Adrenal cortical adenoma, NOS"""""",""""""Adrenal cortical adenoma, no ICD-O subtype"""""",""""""Adrenal cortical tumor"""""",""""""Adrenal cortical tumor, NOS"""""",""""""Adrenal cortical tumor, benign"""""",""""""Adrenal cortical tumour"""""",""""""Adrenal cortical tumour, benign"""""",""""""Adrenocortical Adenoma"""""",""""""Adrenocortical Adenomas""""""]","[""""""""""""]","[""""""MeSH:D018246"""""",""""""SnoMedCT:18365006"""""",""""""SnoMedCT:255036008"""""",""""""SnoMedCT:302826002"""""",""""""UMLS:C0206667"""""",""""""MedDRA:10001232"""""",""""""NDFRT:N0000003719""""""]"
PharmGKB:PA446644,Adrenocortical Carcinoma,"[""""""Adrenal Cortical Carcinoma"""""",""""""Adrenal Cortical Carcinomas"""""",""""""Adrenal cortical adenocarcinoma"""""",""""""Adrenal cortical carcinoma"""""",""""""Adrenal cortical tumor, malignant"""""",""""""Adrenal cortical tumour, malignant"""""",""""""Adrenocortical Carcinoma"""""",""""""Adrenocortical Carcinomas"""""",""""""Carcinoma, Adrenal Cortical"""""",""""""Carcinoma, Adrenocortical"""""",""""""Carcinomas, Adrenal Cortical"""""",""""""Carcinomas, Adrenocortical""""""]","[""""""""""""]","[""""""MeSH:D018268"""""",""""""SnoMedCT:2227007"""""",""""""UMLS:C0206686"""""",""""""MedDRA:10055076"""""",""""""NDFRT:N0000003735""""""]"
PharmGKB:PA443283,Adrenocortical Hyperfunction,"[""""""Adrenal Gland Hyperfunction"""""",""""""Adrenal Gland Hyperfunctions"""""",""""""Cushing's syndrome"""""",""""""Disorder of corticoadrenal overactivity"""""",""""""Gland Hyperfunction, Adrenal"""""",""""""Gland Hyperfunctions, Adrenal"""""",""""""Hypercorticism"""""",""""""Hypercorticisms"""""",""""""Hypercortisolism"""""",""""""Hyperfunction, Adrenal Gland"""""",""""""Hyperfunctions, Adrenal Gland"""""",""""""Itsenko disease"""""",""""""Overproduction of cortisol"""""",""""""Suprarenogenic syndrome""""""]","[""""""""""""]","[""""""MeSH:D000308"""""",""""""SnoMedCT:275437005"""""",""""""SnoMedCT:47270006"""""",""""""UMLS:C0001622"""""",""""""MedDRA:10001332"""""",""""""NDFRT:N0000000325""""""]"
PharmGKB:PA165108566,Adrenogenital syndrome NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D047808"""""",""""""SnoMedCT:237746006"""""",""""""UMLS:C0302280"""""",""""""MedDRA:10001383"""""",""""""NDFRT:N0000010958""""""]"
PharmGKB:PA443288,Adrenoleukodystrophy,"[""""""ALD"""""",""""""ALD (Adrenoleukodystrophy)"""""",""""""ALDs (Adrenoleukodystrophy)"""""",""""""Adrenoleukodystrophies"""""",""""""Adrenoleukodystrophies, X-linked"""""",""""""Adrenoleukodystrophy, X-linked"""""",""""""Adrenomyeloneuropathies"""""",""""""Adrenomyeloneuropathy"""""",""""""Schilder Addison Complex"""""",""""""Schilder-Addison Complex"""""",""""""X linked Adrenoleukodystrophy"""""",""""""X-linked Adrenoleukodystrophies"""""",""""""X-linked Adrenoleukodystrophy""""""]","[""""""""""""]","[""""""MeSH:D000326"""""",""""""SnoMedCT:65389002"""""",""""""UMLS:C0162309"""""",""""""MedDRA:10051260"""""",""""""NDFRT:N0000000330""""""]"
PharmGKB:PA165109183,Adult onset Still's disease,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D016706"""""",""""""SnoMedCT:239920006"""""",""""""UMLS:C0085253"""""",""""""MedDRA:10064056"""""",""""""NDFRT:N0000003457""""""]"
PharmGKB:PA165108793,Affective personality disorder NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D003527"""""",""""""SnoMedCT:191755004"""""",""""""UMLS:C0010598"""""",""""""MedDRA:10001446"""""",""""""NDFRT:N0000000886""""""]"
PharmGKB:PA443291,Afibrinogenemia,"[""""""Afibrinogenaemia"""""",""""""Afibrinogenemias"""""",""""""Complement factor 3i deficiency"""""",""""""Deficiencies, Fibrinogen"""""",""""""Deficiency, Fibrinogen"""""",""""""Factor I deficiency"""""",""""""Fibrinogen Deficiencies"""""",""""""Fibrinogen Deficiency"""""",""""""Fibrinogen deficiency""""""]","[""""""""""""]","[""""""MeSH:D000347"""""",""""""SnoMedCT:234621005"""""",""""""SnoMedCT:278504009"""""",""""""SnoMedCT:359727008"""""",""""""UMLS:C0001733"""""",""""""MedDRA:10052651"""""",""""""NDFRT:N0000000334""""""]"
PharmGKB:PA165108867,African horse sickness,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D000355"""""",""""""SnoMedCT:79021000"""""",""""""UMLS:C0001748"""""",""""""NDFRT:N0000000335""""""]"
PharmGKB:PA165108148,African swine fever,"[""""""ASF""""""]","[""""""""""""]","[""""""MeSH:D000357"""""",""""""SnoMedCT:31713007"""""",""""""UMLS:C0001752"""""",""""""NDFRT:N0000000336""""""]"
PharmGKB:PA165108761,African trypanosomiasis NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D014353"""""",""""""SnoMedCT:186818008"""""",""""""UMLS:C0041228"""""",""""""MedDRA:10001461"""""",""""""NDFRT:N0000003026""""""]"
PharmGKB:PA165108280,Afterimage,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D000360"""""",""""""SnoMedCT:421705002"""""",""""""UMLS:C0001762"""""",""""""MedDRA:10001463""""""]"
PharmGKB:PA443294,Agammaglobulinemia,"[""""""Agammaglobulinaemia"""""",""""""Agammaglobulinemias"""""",""""""Hypogammaglobulinemia"""""",""""""Hypogammaglobulinemias""""""]","[""""""""""""]","[""""""MeSH:D000361"""""",""""""SnoMedCT:119249001"""""",""""""UMLS:C0001768"""""",""""""MedDRA:10001470"""""",""""""NDFRT:N0000000337""""""]"
PharmGKB:PA445299,Aggressive Periodontitis,"[""""""JPD - Juvenile periodontitis"""""",""""""Juvenile Periodontitides"""""",""""""Juvenile Periodontitis"""""",""""""Periodontitis, Circumpubertal"""""",""""""Periodontitis, Juvenile"""""",""""""Periodontitis, Prepubertal"""""",""""""Periodontoses"""""",""""""Periodontosis""""""]","[""""""""""""]","[""""""MeSH:D010520"""""",""""""SnoMedCT:2624008"""""",""""""SnoMedCT:49965002"""""",""""""UMLS:C0031106"""""",""""""NDFRT:N0000002373""""""]"
PharmGKB:PA446855,"Aging, Premature","[""""""Premature Aging"""""",""""""Premature ageing"""""",""""""Premature ageing syndrome"""""",""""""Premature aging syndrome""""""]","[""""""""""""]","[""""""MeSH:D019588"""""",""""""SnoMedCT:399959003"""""",""""""SnoMedCT:88587007"""""",""""""UMLS:C0231341"""""",""""""MedDRA:10063493"""""",""""""NDFRT:N0000003946""""""]"
PharmGKB:PA447194,Agoraphobia,"[""""""Fear of open places"""""",""""""Phobia of going out""""""]","[""""""""""""]","[""""""MeSH:D000379"""""",""""""SnoMedCT:247830007"""""",""""""SnoMedCT:70691001"""""",""""""UMLS:C0001818"""""",""""""MedDRA:10001502"""""",""""""NDFRT:N0000000340""""""]"
PharmGKB:PA443297,Agranulocytosis,"[""""""Agranulocytoses"""""",""""""Granulocytopenia"""""",""""""Granulocytopenias""""""]","[""""""""""""]","[""""""MeSH:D000380"""""",""""""SnoMedCT:17182001"""""",""""""SnoMedCT:191350006"""""",""""""SnoMedCT:417672002"""""",""""""UMLS:C0001824"""""",""""""MedDRA:10001507"""""",""""""NDFRT:N0000000341""""""]"
PharmGKB:PA443298,Agraphia,"[""""""Acquired Agraphia"""""",""""""Acquired Agraphias"""""",""""""Acquired Dysgraphia"""""",""""""Acquired Dysgraphias"""""",""""""Agraphia, Acquired"""""",""""""Agraphia, Constructional"""""",""""""Agraphia, Developmental"""""",""""""Agraphia, Pure"""""",""""""Agraphias"""""",""""""Agraphias, Acquired"""""",""""""Agraphias, Constructional"""""",""""""Agraphias, Developmental"""""",""""""Agraphias, Pure"""""",""""""Constructional Agraphia"""""",""""""Constructional Agraphias"""""",""""""Developmental Agraphia"""""",""""""Developmental Agraphias"""""",""""""Developmental Dysgraphia"""""",""""""Developmental Dysgraphias"""""",""""""Dysgraphia"""""",""""""Dysgraphia, Acquired"""""",""""""Dysgraphia, Developmental"""""",""""""Dysgraphias"""""",""""""Dysgraphias, Acquired"""""",""""""Dysgraphias, Developmental"""""",""""""Pure Agraphia"""""",""""""Pure Agraphias"""""",""""""[D]Agraphia""""""]","[""""""""""""]","[""""""MeSH:D000381"""""",""""""SnoMedCT:206990000"""""",""""""SnoMedCT:27206009"""""",""""""UMLS:C0001825"""""",""""""MedDRA:10001508"""""",""""""NDFRT:N0000000342""""""]"
PharmGKB:PA443301,Ainhum,"[""""""Ainhum - dactylolysis spontanea"""""",""""""Dactylolysis Spontanea"""""",""""""Dactylolysis spontanea""""""]","[""""""""""""]","[""""""MeSH:D000387"""""",""""""SnoMedCT:38528001"""""",""""""UMLS:C0001860"""""",""""""MedDRA:10001524"""""",""""""NDFRT:N0000000345""""""]"
PharmGKB:PA443302,Airway Obstruction,"[""""""Airway Obstructions"""""",""""""Choking"""""",""""""Obstruction, Airway"""""",""""""Obstructions, Airway""""""]","[""""""""""""]","[""""""MeSH:D000402"""""",""""""SnoMedCT:79688008"""""",""""""UMLS:C0001883"""""",""""""MedDRA:10001536"""""",""""""NDFRT:N0000000346""""""]"
PharmGKB:PA165108837,Akinetic mutism,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D000405"""""",""""""SnoMedCT:53333005"""""",""""""UMLS:C0001889"""""",""""""MedDRA:10001542"""""",""""""NDFRT:N0000000347""""""]"
PharmGKB:PA152238082,Al-Awadi/Raas-Rothschild/Schinzel Phocomelia Syndrome,"[""""""""""""]","[""""""""""""]","[""""""""""""]"
PharmGKB:PA446376,Alagille Syndrome,"[""""""Arteriohepatic Dysplasia"""""",""""""Arteriohepatic Dysplasias"""""",""""""Dysplasia, Arteriohepatic"""""",""""""Dysplasias, Arteriohepatic"""""",""""""Syndrome, Alagille"""""",""""""Watson-Alagille syndrome""""""]","[""""""""""""]","[""""""MeSH:D016738"""""",""""""SnoMedCT:31742004"""""",""""""UMLS:C0085280"""""",""""""MedDRA:10053870"""""",""""""NDFRT:N0000003467""""""]"
PharmGKB:PA443304,Albinism,"[""""""Albinism, NOS"""""",""""""Albinismus"""""",""""""Albinismus, NOS""""""]","[""""""""""""]","[""""""MeSH:D000417"""""",""""""SnoMedCT:15890002"""""",""""""UMLS:C0001916"""""",""""""MedDRA:10001557"""""",""""""NDFRT:N0000000348""""""]"
PharmGKB:PA446282,"Albinism, Ocular","[""""""OA - Ocular albinism"""""",""""""Ocular Albinism"""""",""""""Ocular albinism"""""",""""""Ocular albinism, NOS""""""]","[""""""""""""]","[""""""MeSH:D016117"""""",""""""SnoMedCT:26399002"""""",""""""UMLS:C0078917"""""",""""""MedDRA:10065276"""""",""""""NDFRT:N0000003371""""""]"
PharmGKB:PA446280,"Albinism, Oculocutaneous","[""""""Albinism, Tyrosinase Negative"""""",""""""Albinism, Tyrosinase Positive"""""",""""""Albinism, Tyrosinase-Negative"""""",""""""Albinism, Tyrosinase-Positive"""""",""""""Albinism, Yellow Mutant"""""",""""""Albinism, Yellow-Mutant"""""",""""""Albinismus universalis"""""",""""""Complete universal albinism"""""",""""""OCA - Oculocutaneous albinism"""""",""""""Oculocutaneous Albinism"""""",""""""Oculocutaneous albinism, NOS"""""",""""""Total albinism"""""",""""""Tyrosinase-Negative Albinism"""""",""""""Tyrosinase-Positive Albinism"""""",""""""Yellow-Mutant Albinism""""""]","[""""""""""""]","[""""""MeSH:D016115"""""",""""""SnoMedCT:63844009"""""",""""""UMLS:C0078918"""""",""""""NDFRT:N0000003369""""""]"
PharmGKB:PA443305,Albuminuria,"[""""""Albuminurias"""""",""""""[D]Albuminuria""""""]","[""""""""""""]","[""""""MeSH:D000419"""""",""""""SnoMedCT:207311002"""""",""""""SnoMedCT:274769005"""""",""""""UMLS:C0001925"""""",""""""MedDRA:10001580"""""",""""""NDFRT:N0000000349""""""]"
PharmGKB:PA443307,Alcohol Withdrawal Delirium,"[""""""Alcohol Withdrawal Associated Autonomic Hyperactivity"""""",""""""Alcohol Withdrawal Hallucinosis"""""",""""""Alcohol Withdrawal Induced Delirium Tremens"""""",""""""Alcohol Withdrawal-Induced Delirium Tremens"""""",""""""Autonomic Hyperactivity, Alcohol Withdrawal Associated"""""",""""""DTs - delirium tremens"""""",""""""Delirium Tremens"""""",""""""Delirium Tremens, Alcohol Withdrawal Induced"""""",""""""Delirium tremens"""""",""""""Delirium, Alcohol Withdrawal"""""",""""""Hallucinosis, Alcohol Withdrawal""""""]","[""""""""""""]","[""""""MeSH:D000430"""""",""""""SnoMedCT:8635005"""""",""""""UMLS:C0001957"""""",""""""MedDRA:10001610"""""",""""""NDFRT:N0000000351""""""]"
